Chrom	ChromStart	ChromEnd	Region	Group	Label	Zcore	Assay_Label
chrX	49634120	49634569	chrX:49634120-49634569	Distal:Active	Screen:NotSignif	0.01803546774193548	CRISPRi-HCRFF
chr1	778233	779389	chr1:778233-779389	Proximal:Active	Screen:NotSignif	0.1162065	CRISPRi-Growth
chr1	958722	959968	chr1:958722-959968	Proximal:Active	Screen:NotSignif	0.43281216666666666	CRISPRi-Growth
chr1	960468	961615	chr1:960468-961615	Proximal:Active	Screen:NotSignif	-0.11337225	CRISPRi-Growth
chr1	1005094	1005553	chr1:1005094-1005553	Distal:Active	Screen:NotSignif	-0.202382	CRISPRi-Growth
chr1	1013154	1014482	chr1:1013154-1014482	Proximal:Active	Screen:NotSignif	-0.1579601	CRISPRi-Growth
chr1	1059012	1060137	chr1:1059012-1060137	Proximal:Active	Screen:NotSignif	0.49484425	CRISPRi-Growth
chr1	1063762	1064534	chr1:1063762-1064534	Distal:Active	Screen:NotSignif	-0.09696114285714286	CRISPRi-Growth
chr1	1068587	1070616	chr1:1068587-1070616	Proximal:Active	Screen:Signif	0.25205710000000003	CRISPRi-Growth
chr1	1079414	1080664	chr1:1079414-1080664	Distal:Repressive	Screen:NotSignif	0.16213750000000002	CRISPRi-Growth
chr1	1135065	1136296	chr1:1135065-1136296	Proximal:Active	Screen:NotSignif	-0.0392972	CRISPRi-Growth
chr1	1200746	1201787	chr1:1200746-1201787	Distal:Active	Screen:NotSignif	-0.00309399999999999	CRISPRi-Growth
chr1	1207896	1208483	chr1:1207896-1208483	Proximal:Active	Screen:NotSignif	-0.0897	CRISPRi-Growth
chr1	1213367	1214128	chr1:1213367-1214128	Proximal:Active	Screen:NotSignif	0.28680255555555556	CRISPRi-Growth
chr1	1304794	1306428	chr1:1304794-1306428	Proximal:Active	Screen:NotSignif	0.1898066	CRISPRi-Growth
chr1	1307484	1309889	chr1:1307484-1309889	Proximal:Active	Screen:NotSignif	-0.2609322	CRISPRi-Growth
chr1	1324275	1325765	chr1:1324275-1325765	Proximal:Active	Screen:Signif	0.5069515	CRISPRi-Growth
chr1	1344590	1345652	chr1:1344590-1345652	Distal:Active	Screen:NotSignif	0.1954008	CRISPRi-Growth
chr1	1357980	1359244	chr1:1357980-1359244	Proximal:Active	Screen:NotSignif	0.206839	CRISPRi-Growth
chr1	1374417	1375893	chr1:1374417-1375893	Proximal:Active	Screen:NotSignif	0.3075523	CRISPRi-Growth
chr1	1398925	1400412	chr1:1398925-1400412	Proximal:Active	Screen:NotSignif	0.23347227272727272	CRISPRi-Growth
chr1	1406826	1408156	chr1:1406826-1408156	Proximal:Active	Screen:NotSignif	-0.1130136	CRISPRi-Growth
chr1	1470711	1473192	chr1:1470711-1473192	Proximal:Active	Screen:NotSignif	-0.01426521052631579	CRISPRi-Growth
chr1	1511092	1512729	chr1:1511092-1512729	Proximal:Active	Screen:NotSignif	-0.1264527	CRISPRi-Growth
chr1	1573998	1575422	chr1:1573998-1575422	Proximal:Active	Screen:Signif	0.4354863	CRISPRi-Growth
chr1	1658648	1659623	chr1:1658648-1659623	Proximal:Active	Screen:NotSignif	-0.11493444444444444	CRISPRi-Growth
chr1	1714800	1716009	chr1:1714800-1716009	Distal:Active	Screen:NotSignif	-0.07235953846153846	CRISPRi-Growth
chr1	1723932	1724952	chr1:1723932-1724952	Proximal:Active	Screen:NotSignif	0.03303230000000001	CRISPRi-Growth
chr1	1918636	1920203	chr1:1918636-1920203	Proximal:Active	Screen:NotSignif	-0.04885499999999999	CRISPRi-Growth
chr1	1954965	1955425	chr1:1954965-1955425	Distal:Active	Screen:NotSignif	-0.083448375	CRISPRi-Growth
chr1	2003217	2004222	chr1:2003217-2004222	Proximal:Active	Screen:NotSignif	-0.04613433333333331	CRISPRi-Growth
chr1	2107820	2109082	chr1:2107820-2109082	Distal:Active	Screen:NotSignif	-0.2168158	CRISPRi-Growth
chr1	2132382	2134018	chr1:2132382-2134018	Distal:Active	Screen:NotSignif	0.10824055555555556	CRISPRi-Growth
chr1	2180097	2180966	chr1:2180097-2180966	Distal:Active	Screen:NotSignif	-0.1320867	CRISPRi-Growth
chr1	2198917	2199862	chr1:2198917-2199862	Distal:Active	Screen:NotSignif	0.1720931111111111	CRISPRi-Growth
chr1	2204424	2205838	chr1:2204424-2205838	Distal:Active	Screen:NotSignif	0.1950535	CRISPRi-Growth
chr1	2255386	2256922	chr1:2255386-2256922	Distal:Active	Screen:NotSignif	0.20809475	CRISPRi-Growth
chr1	2289775	2291340	chr1:2289775-2291340	Distal:Active	Screen:NotSignif	-0.02931119999999999	CRISPRi-Growth
chr1	2314353	2315666	chr1:2314353-2315666	Distal:Repressive	Screen:NotSignif	0.07279479999999999	CRISPRi-Growth
chr1	2381232	2382958	chr1:2381232-2382958	Distal:Repressive	Screen:NotSignif	-0.28337144444444445	CRISPRi-Growth
chr1	2391045	2392376	chr1:2391045-2392376	Proximal:Active	Screen:Signif	0.2775719	CRISPRi-Growth
chr1	2411881	2414616	chr1:2411881-2414616	Proximal:Active	Screen:NotSignif	-0.1353496	CRISPRi-Growth
chr1	2482332	2483603	chr1:2482332-2483603	Distal:Repressive	Screen:NotSignif	-0.1095963846153846	CRISPRi-Growth
chr1	2525679	2527117	chr1:2525679-2527117	Proximal:Active	Screen:NotSignif	0.2618392	CRISPRi-Growth
chr1	2545890	2548483	chr1:2545890-2548483	Distal:Active	Screen:NotSignif	-0.2749941	CRISPRi-Growth
chr1	2585458	2587521	chr1:2585458-2587521	Proximal:Active	Screen:NotSignif	0.1198077	CRISPRi-Growth
chr1	2624807	2625876	chr1:2624807-2625876	Distal:Active	Screen:NotSignif	0.03194228571428571	CRISPRi-Growth
chr1	2652589	2655026	chr1:2652589-2655026	Distal:Repressive	Screen:NotSignif	-0.1961497	CRISPRi-Growth
chr1	3170485	3171337	chr1:3170485-3171337	Distal:Active	Screen:NotSignif	0.04756571428571426	CRISPRi-Growth
chr1	3240827	3241576	chr1:3240827-3241576	Distal:Active	Screen:NotSignif	0.1891171	CRISPRi-Growth
chr1	3312884	3313805	chr1:3312884-3313805	Distal:Active	Screen:NotSignif	0.2990915	CRISPRi-Growth
chr1	3348728	3349936	chr1:3348728-3349936	Distal:Active	Screen:NotSignif	0.04023927777777778	CRISPRi-Growth
chr1	3482452	3484281	chr1:3482452-3484281	Distal:Active	Screen:NotSignif	-0.1773	CRISPRi-Growth
chr1	3530916	3532148	chr1:3530916-3532148	Distal:Repressive	Screen:NotSignif	-0.04735233333333334	CRISPRi-Growth
chr1	3649686	3650381	chr1:3649686-3650381	Proximal:Active	Screen:NotSignif	-0.193652625	CRISPRi-Growth
chr1	3720028	3720472	chr1:3720028-3720472	Distal:Active	Screen:NotSignif	-0.01105374999999999	CRISPRi-Growth
chr1	3746238	3747835	chr1:3746238-3747835	Proximal:Active	Screen:NotSignif	0.06539500000000001	CRISPRi-Growth
chr1	3795662	3797054	chr1:3795662-3797054	Proximal:Active	Screen:NotSignif	-0.07257659999999999	CRISPRi-Growth
chr1	3822307	3823270	chr1:3822307-3823270	Distal:Active	Screen:NotSignif	-0.02492299999999999	CRISPRi-Growth
chr1	3856623	3858303	chr1:3856623-3858303	Proximal:Active	Screen:NotSignif	-0.00673859999999999	CRISPRi-Growth
chr1	3975783	3976495	chr1:3975783-3976495	Distal:Active	Screen:NotSignif	-0.1829567	CRISPRi-Growth
chr1	4177477	4178015	chr1:4177477-4178015	Distal:Active	Screen:NotSignif	0.2355505	CRISPRi-Growth
chr1	4328335	4328919	chr1:4328335-4328919	Distal:Active	Screen:NotSignif	0.0657372	CRISPRi-Growth
chr1	5304733	5305546	chr1:5304733-5305546	Distal:Active	Screen:NotSignif	0.0848098	CRISPRi-Growth
chr1	5885475	5886502	chr1:5885475-5886502	Distal:Active	Screen:NotSignif	-0.16348490000000002	CRISPRi-Growth
chr1	5917218	5918192	chr1:5917218-5918192	Distal:Active	Screen:NotSignif	0.0750851	CRISPRi-Growth
chr1	5991764	5993163	chr1:5991764-5993163	Proximal:Active	Screen:NotSignif	0.36924833333333335	CRISPRi-Growth
chr1	6006798	6008089	chr1:6006798-6008089	Distal:Active	Screen:NotSignif	0.0186132857142857	CRISPRi-Growth
chr1	6025320	6027415	chr1:6025320-6027415	Distal:Active	Screen:NotSignif	-0.1313114	CRISPRi-Growth
chr1	6045104	6045828	chr1:6045104-6045828	Distal:Active	Screen:NotSignif	-0.0638945	CRISPRi-Growth
chr1	6075901	6076351	chr1:6075901-6076351	Distal:Active	Screen:NotSignif	0.15198655555555554	CRISPRi-Growth
chr1	6105487	6106668	chr1:6105487-6106668	Distal:Active	Screen:NotSignif	-0.5695818571428571	CRISPRi-Growth
chr1	6127515	6128594	chr1:6127515-6128594	Distal:Active	Screen:NotSignif	0.24890075	CRISPRi-Growth
chr1	6199010	6200291	chr1:6199010-6200291	Proximal:Active	Screen:NotSignif	0.1268904	CRISPRi-Growth
chr1	6553721	6555462	chr1:6553721-6555462	Proximal:Active	Screen:NotSignif	0.04393720000000001	CRISPRi-Growth
chr1	6600854	6604169	chr1:6600854-6604169	Proximal:Active	Screen:NotSignif	0.09913926666666668	CRISPRi-Growth
chr1	6624609	6625976	chr1:6624609-6625976	Proximal:Active	Screen:NotSignif	-0.02437769999999998	CRISPRi-Growth
chr1	6700962	6702422	chr1:6700962-6702422	Proximal:Active	Screen:NotSignif	0.2392376	CRISPRi-Growth
chr1	6911176	6911506	chr1:6911176-6911506	Distal:Active	Screen:NotSignif	-0.06778228571428573	CRISPRi-Growth
chr1	6912094	6913506	chr1:6912094-6913506	Distal:Active	Screen:NotSignif	-0.1234075	CRISPRi-Growth
chr1	7117469	7117987	chr1:7117469-7117987	Distal:Active	Screen:NotSignif	0.05169710000000002	CRISPRi-Growth
chr1	7585936	7586848	chr1:7585936-7586848	Distal:Active	Screen:NotSignif	-0.01373450000000001	CRISPRi-Growth
chr1	7608243	7609460	chr1:7608243-7609460	Distal:Active	Screen:NotSignif	-0.0253638	CRISPRi-Growth
chr1	7810448	7810682	chr1:7810448-7810682	Distal:Active	Screen:NotSignif	0.1280332	CRISPRi-Growth
chr1	7827101	7828038	chr1:7827101-7828038	Distal:Active	Screen:NotSignif	-0.1790724	CRISPRi-Growth
chr1	7953805	7954606	chr1:7953805-7954606	Distal:Active	Screen:NotSignif	-0.1370993	CRISPRi-Growth
chr1	7961018	7962167	chr1:7961018-7962167	Proximal:Active	Screen:NotSignif	-0.08976090000000002	CRISPRi-Growth
chr1	8025729	8026874	chr1:8025729-8026874	Proximal:Active	Screen:NotSignif	-0.073217	CRISPRi-Growth
chr1	8121840	8123151	chr1:8121840-8123151	Distal:Active	Screen:NotSignif	-0.04718049999999999	CRISPRi-Growth
chr1	8388619	8389645	chr1:8388619-8389645	Distal:Active	Screen:NotSignif	-0.1048727	CRISPRi-Growth
chr1	8525355	8526520	chr1:8525355-8526520	Distal:Active	Screen:NotSignif	-0.1922429	CRISPRi-Growth
chr1	8789343	8789802	chr1:8789343-8789802	Distal:Active	Screen:NotSignif	0.1946318	CRISPRi-Growth
chr1	8873684	8874025	chr1:8873684-8874025	Distal:Active	Screen:NotSignif	-0.19445371428571429	CRISPRi-Growth
chr1	8877924	8879490	chr1:8877924-8879490	Proximal:Active	Screen:NotSignif	-0.0962284	CRISPRi-Growth
chr1	8899651	8900948	chr1:8899651-8900948	Distal:Active	Screen:NotSignif	0.2570343	CRISPRi-Growth
chr1	9144845	9145519	chr1:9144845-9145519	Distal:Active	Screen:NotSignif	0.06829744444444444	CRISPRi-Growth
chr1	9382836	9383330	chr1:9382836-9383330	Distal:Active	Screen:NotSignif	0.11152655555555556	CRISPRi-Growth
chr1	9428534	9429502	chr1:9428534-9429502	Proximal:Active	Screen:NotSignif	-0.3856899	CRISPRi-Growth
chr1	9444108	9444839	chr1:9444108-9444839	Distal:Active	Screen:NotSignif	0.08092266666666664	CRISPRi-Growth
chr1	9588288	9589758	chr1:9588288-9589758	Proximal:Repressive	Screen:NotSignif	-0.0174044	CRISPRi-Growth
chr1	9593239	9594212	chr1:9593239-9594212	Distal:Active	Screen:NotSignif	-0.06753822222222222	CRISPRi-Growth
chr1	9651695	9652556	chr1:9651695-9652556	Distal:Repressive	Screen:NotSignif	-0.08291050000000001	CRISPRi-Growth
chr1	9657355	9658340	chr1:9657355-9658340	Distal:Active	Screen:NotSignif	-0.1953702	CRISPRi-Growth
chr1	9687164	9688176	chr1:9687164-9688176	Proximal:Active	Screen:NotSignif	-0.136748875	CRISPRi-Growth
chr1	9717039	9718221	chr1:9717039-9718221	Distal:Active	Screen:NotSignif	-0.2593302	CRISPRi-Growth
chr1	9718626	9719632	chr1:9718626-9719632	Distal:Active	Screen:NotSignif	-0.1006467	CRISPRi-Growth
chr1	9774530	9775855	chr1:9774530-9775855	Distal:Active	Screen:NotSignif	0.114369	CRISPRi-Growth
chr1	9929048	9930176	chr1:9929048-9930176	Distal:Active	Screen:NotSignif	-0.0443438	CRISPRi-Growth
chr1	9942478	9944017	chr1:9942478-9944017	Proximal:Active	Screen:NotSignif	-0.05288470000000001	CRISPRi-Growth
chr1	9950212	9950921	chr1:9950212-9950921	Distal:Active	Screen:NotSignif	-0.1023275	CRISPRi-Growth
chr1	10032429	10033763	chr1:10032429-10033763	Proximal:Active	Screen:NotSignif	-0.050258	CRISPRi-Growth
chr1	10414948	10415714	chr1:10414948-10415714	Distal:Active	Screen:NotSignif	-0.0333432	CRISPRi-Growth
chr1	10474552	10475672	chr1:10474552-10475672	Proximal:Active	Screen:NotSignif	-0.047916	CRISPRi-Growth
chr1	10555802	10556945	chr1:10555802-10556945	Distal:Active	Screen:NotSignif	0.03397611111111111	CRISPRi-Growth
chr1	10638212	10638532	chr1:10638212-10638532	Distal:Active	Screen:NotSignif	0.351772	CRISPRi-Growth
chr1	10835689	10836526	chr1:10835689-10836526	Distal:Active	Screen:NotSignif	-0.2546907	CRISPRi-Growth
chr1	10939923	10940553	chr1:10939923-10940553	Distal:Active	Screen:Signif	-0.3939001111111111	CRISPRi-Growth
chr1	11011826	11013345	chr1:11011826-11013345	Proximal:Active	Screen:NotSignif	0.03745760000000001	CRISPRi-Growth
chr1	11098995	11100364	chr1:11098995-11100364	Proximal:Active	Screen:NotSignif	0.3887681	CRISPRi-Growth
chr1	11272669	11274093	chr1:11272669-11274093	Proximal:Active	Screen:NotSignif	0.03680155555555554	CRISPRi-Growth
chr1	11394690	11395849	chr1:11394690-11395849	Distal:Active	Screen:NotSignif	-0.17213977777777778	CRISPRi-Growth
chr1	11448073	11448607	chr1:11448073-11448607	Distal:Active	Screen:NotSignif	-0.266247	CRISPRi-Growth
chr1	11478579	11480338	chr1:11478579-11480338	Proximal:Repressive	Screen:NotSignif	-0.0910403	CRISPRi-Growth
chr1	11670910	11672248	chr1:11670910-11672248	Distal:Active	Screen:NotSignif	0.0430053	CRISPRi-Growth
chr1	11680398	11681882	chr1:11680398-11681882	Proximal:Active	Screen:NotSignif	0.04553722222222223	CRISPRi-Growth
chr1	11735634	11737577	chr1:11735634-11737577	Proximal:Active	Screen:NotSignif	0.1422579	CRISPRi-Growth
chr1	11790639	11791354	chr1:11790639-11791354	Distal:Active	Screen:NotSignif	0.0359467	CRISPRi-Growth
chr1	11797582	11798882	chr1:11797582-11798882	Distal:Active	Screen:Signif	-2.474996	CRISPRi-Growth
chr1	11805028	11806712	chr1:11805028-11806712	Proximal:Active	Screen:NotSignif	-0.2508246	CRISPRi-Growth
chr1	11841450	11842911	chr1:11841450-11842911	Proximal:Active	Screen:NotSignif	0.0254484	CRISPRi-Growth
chr1	11881044	11881591	chr1:11881044-11881591	Distal:Active	Screen:NotSignif	-0.22386977777777775	CRISPRi-Growth
chr1	11898659	11899477	chr1:11898659-11899477	Distal:Repressive	Screen:NotSignif	0.2021993	CRISPRi-Growth
chr1	11925014	11927012	chr1:11925014-11927012	Proximal:Active	Screen:NotSignif	0.14181909999999998	CRISPRi-Growth
chr1	11934115	11935288	chr1:11934115-11935288	Proximal:Active	Screen:NotSignif	0.3768432	CRISPRi-Growth
chr1	11979662	11980750	chr1:11979662-11980750	Proximal:Active	Screen:NotSignif	-0.11664411111111112	CRISPRi-Growth
chr1	12005230	12006061	chr1:12005230-12006061	Distal:Active	Screen:NotSignif	-0.085319	CRISPRi-Growth
chr1	12018991	12020202	chr1:12018991-12020202	Proximal:Active	Screen:NotSignif	-0.04818129999999999	CRISPRi-Growth
chr1	12051773	12052544	chr1:12051773-12052544	Distal:Active	Screen:Signif	0.6918253	CRISPRi-Growth
chr1	12075203	12077009	chr1:12075203-12077009	Distal:Active	Screen:NotSignif	0.01741429999999999	CRISPRi-Growth
chr1	12081234	12081978	chr1:12081234-12081978	Distal:Active	Screen:NotSignif	-0.2496675	CRISPRi-Growth
chr1	12161536	12162622	chr1:12161536-12162622	Distal:Active	Screen:Signif	-0.06794619999999998	CRISPRi-Growth
chr1	12174754	12175646	chr1:12174754-12175646	Distal:Active	Screen:NotSignif	-0.07768999999999998	CRISPRi-Growth
chr1	12218151	12219326	chr1:12218151-12219326	Distal:Active	Screen:NotSignif	-0.0618609	CRISPRi-Growth
chr1	12433003	12434514	chr1:12433003-12434514	Distal:Active	Screen:NotSignif	-0.1593983	CRISPRi-Growth
chr1	12472658	12473482	chr1:12472658-12473482	Distal:Active	Screen:NotSignif	0.134273	CRISPRi-Growth
chr1	12477882	12478919	chr1:12477882-12478919	Distal:Active	Screen:NotSignif	0.1064528	CRISPRi-Growth
chr1	12495649	12497061	chr1:12495649-12497061	Distal:Active	Screen:NotSignif	0.0831029	CRISPRi-Growth
chr1	12510296	12511477	chr1:12510296-12511477	Distal:Active	Screen:NotSignif	-0.1792493	CRISPRi-Growth
chr1	12528280	12529714	chr1:12528280-12529714	Distal:Active	Screen:NotSignif	0.0132247	CRISPRi-Growth
chr1	12541138	12542045	chr1:12541138-12542045	Distal:Active	Screen:NotSignif	-0.2289975	CRISPRi-Growth
chr1	12548818	12550141	chr1:12548818-12550141	Distal:Active	Screen:NotSignif	-0.04027555555555556	CRISPRi-Growth
chr1	12603906	12604950	chr1:12603906-12604950	Distal:Active	Screen:NotSignif	-0.13236111111111112	CRISPRi-Growth
chr1	12656691	12657989	chr1:12656691-12657989	Distal:Active	Screen:NotSignif	-0.2103723	CRISPRi-Growth
chr1	12809914	12811535	chr1:12809914-12811535	Distal:Active	Screen:NotSignif	-0.03110939999999999	CRISPRi-Growth
chr1	13748773	13750006	chr1:13748773-13750006	Proximal:Active	Screen:NotSignif	-0.1107055	CRISPRi-Growth
chr1	13813438	13814371	chr1:13813438-13814371	Distal:Active	Screen:NotSignif	0.1417705	CRISPRi-Growth
chr1	14346090	14346746	chr1:14346090-14346746	Distal:Active	Screen:NotSignif	0.2613776	CRISPRi-Growth
chr1	14421930	14422583	chr1:14421930-14422583	Proximal:Active	Screen:NotSignif	-0.2672332	CRISPRi-Growth
chr1	14436812	14437605	chr1:14436812-14437605	Distal:Active	Screen:NotSignif	-0.0130238	CRISPRi-Growth
chr1	14522796	14523295	chr1:14522796-14523295	Distal:Repressive	Screen:NotSignif	-0.0061653	CRISPRi-Growth
chr1	14594029	14594603	chr1:14594029-14594603	Distal:Active	Screen:NotSignif	-0.1320256	CRISPRi-Growth
chr1	14655683	14657016	chr1:14655683-14657016	Distal:Active	Screen:NotSignif	-0.00574875	CRISPRi-Growth
chr1	14776574	14778174	chr1:14776574-14778174	Distal:Active	Screen:NotSignif	0.06551209999999999	CRISPRi-Growth
chr1	14782815	14784962	chr1:14782815-14784962	Distal:Active	Screen:NotSignif	0.01703558333333333	CRISPRi-Growth
chr1	14884577	14885172	chr1:14884577-14885172	Distal:Active	Screen:NotSignif	-0.1208412	CRISPRi-Growth
chr1	14923679	14925126	chr1:14923679-14925126	Proximal:Active	Screen:NotSignif	0.0321084	CRISPRi-Growth
chr1	14969919	14970684	chr1:14969919-14970684	Distal:Active	Screen:NotSignif	-0.2366779	CRISPRi-Growth
chr1	14996085	14997001	chr1:14996085-14997001	Distal:Active	Screen:NotSignif	-0.0080021	CRISPRi-Growth
chr1	15106568	15107273	chr1:15106568-15107273	Distal:Active	Screen:NotSignif	0.0840466	CRISPRi-Growth
chr1	15171357	15172104	chr1:15171357-15172104	Proximal:Active	Screen:NotSignif	-0.2186716	CRISPRi-Growth
chr1	15218363	15218953	chr1:15218363-15218953	Distal:Active	Screen:NotSignif	0.372682375	CRISPRi-Growth
chr1	15235873	15237318	chr1:15235873-15237318	Distal:Active	Screen:NotSignif	0.1432141	CRISPRi-Growth
chr1	15260324	15261712	chr1:15260324-15261712	Distal:Active	Screen:NotSignif	-0.0046461	CRISPRi-Growth
chr1	15345730	15346806	chr1:15345730-15346806	Proximal:Active	Screen:NotSignif	-0.12193655555555556	CRISPRi-Growth
chr1	15352299	15353109	chr1:15352299-15353109	Distal:Active	Screen:NotSignif	0.46039150000000006	CRISPRi-Growth
chr1	15415948	15417940	chr1:15415948-15417940	Distal:Active	Screen:NotSignif	0.08165577777777779	CRISPRi-Growth
chr1	15456676	15457693	chr1:15456676-15457693	Proximal:Repressive	Screen:NotSignif	-0.0656025	CRISPRi-Growth
chr1	15526463	15527342	chr1:15526463-15527342	Proximal:Active	Screen:NotSignif	0.15090979999999998	CRISPRi-Growth
chr1	15603182	15603992	chr1:15603182-15603992	Distal:Active	Screen:NotSignif	0.3255999	CRISPRi-Growth
chr1	15702919	15703967	chr1:15702919-15703967	Distal:Active	Screen:NotSignif	-0.0490153	CRISPRi-Growth
chr1	15735891	15736722	chr1:15735891-15736722	Proximal:Repressive	Screen:NotSignif	0.456838	CRISPRi-Growth
chr1	15741340	15741906	chr1:15741340-15741906	Proximal:Repressive	Screen:NotSignif	-0.106906	CRISPRi-Growth
chr1	15794869	15795855	chr1:15794869-15795855	Distal:Active	Screen:NotSignif	-0.0191625	CRISPRi-Growth
chr1	15833208	15833513	chr1:15833208-15833513	Distal:Active	Screen:NotSignif	-0.05409462499999999	CRISPRi-Growth
chr1	15834376	15836370	chr1:15834376-15836370	Distal:Active	Screen:NotSignif	-0.05267289999999999	CRISPRi-Growth
chr1	15849315	15850194	chr1:15849315-15850194	Proximal:Active	Screen:NotSignif	-0.09790717647058823	CRISPRi-Growth
chr1	15885742	15886951	chr1:15885742-15886951	Distal:Active	Screen:NotSignif	-0.0876779	CRISPRi-Growth
chr1	15893327	15893908	chr1:15893327-15893908	Distal:Active	Screen:NotSignif	-0.12408116666666666	CRISPRi-Growth
chr1	15937857	15938086	chr1:15937857-15938086	Distal:Active	Screen:NotSignif	0.08123137500000001	CRISPRi-Growth
chr1	15949133	15950210	chr1:15949133-15950210	Distal:Active	Screen:NotSignif	-0.07964744444444444	CRISPRi-Growth
chr1	15952321	15953425	chr1:15952321-15953425	Distal:Active	Screen:NotSignif	0.15176530000000002	CRISPRi-Growth
chr1	15975105	15976564	chr1:15975105-15976564	Proximal:Active	Screen:NotSignif	0.0918199	CRISPRi-Growth
chr1	16012562	16013529	chr1:16012562-16013529	Distal:Active	Screen:NotSignif	0.1416035	CRISPRi-Growth
