Chrom	ChromStart	ChromEnd	Region	Num_Assay	Assays
chr1	11893639	11894278	chr1:11893639-11894278	2	ASTARR,CRISPRi-Growth
chr1	11898659	11899477	chr1:11898659-11899477	2	ASTARR,WSTARR
chr1	11907793	11909924	chr1:11907793-11909924	2	ASTARR,LMPRA
chr1	11925014	11927012	chr1:11925014-11927012	3	ASTARR,LMPRA,WSTARR
chr1	11934115	11935288	chr1:11934115-11935288	3	ASTARR,LMPRA,WSTARR
chr1	11948988	11949464	chr1:11948988-11949464	2	ASTARR,LMPRA
chr1	11979662	11980750	chr1:11979662-11980750	3	ASTARR,LMPRA,WSTARR
chr1	12005230	12006061	chr1:12005230-12006061	3	ASTARR,LMPRA,WSTARR
chr1	12018991	12020202	chr1:12018991-12020202	3	ASTARR,LMPRA,WSTARR
chr1	12051773	12052544	chr1:12051773-12052544	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	12057475	12058238	chr1:12057475-12058238	2	ASTARR,WSTARR
chr1	12075203	12077009	chr1:12075203-12077009	3	ASTARR,LMPRA,WSTARR
chr1	12081234	12081978	chr1:12081234-12081978	3	ASTARR,LMPRA,WSTARR
chr1	12095933	12097178	chr1:12095933-12097178	2	ASTARR,LMPRA
chr1	12161536	12162622	chr1:12161536-12162622	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	12166857	12168689	chr1:12166857-12168689	2	ASTARR,WSTARR
chr1	12174754	12175646	chr1:12174754-12175646	3	ASTARR,LMPRA,WSTARR
chr1	12218151	12219326	chr1:12218151-12219326	3	ASTARR,LMPRA,WSTARR
chr1	12229544	12231346	chr1:12229544-12231346	2	ASTARR,WSTARR
chr1	12407330	12408845	chr1:12407330-12408845	2	ASTARR,LMPRA
chr1	12433003	12434514	chr1:12433003-12434514	2	ASTARR,WSTARR
chr1	12472658	12473482	chr1:12472658-12473482	2	ASTARR,WSTARR
chr1	12477882	12478919	chr1:12477882-12478919	2	ASTARR,WSTARR
chr1	12495649	12497061	chr1:12495649-12497061	2	ASTARR,WSTARR
chr1	12510296	12511477	chr1:12510296-12511477	2	ASTARR,WSTARR
chr1	12528280	12529714	chr1:12528280-12529714	3	ASTARR,LMPRA,WSTARR
chr1	12541138	12542045	chr1:12541138-12542045	2	ASTARR,WSTARR
chr1	12548818	12550141	chr1:12548818-12550141	3	ASTARR,LMPRA,WSTARR
chr1	12553628	12554328	chr1:12553628-12554328	2	ASTARR,LMPRA
chr1	12573868	12574261	chr1:12573868-12574261	2	ASTARR,WSTARR
chr1	12595934	12596622	chr1:12595934-12596622	2	ASTARR,WSTARR
chr1	12603906	12604950	chr1:12603906-12604950	2	ASTARR,WSTARR
chr1	12630427	12631360	chr1:12630427-12631360	2	ASTARR,WSTARR
chr1	12634884	12637037	chr1:12634884-12637037	2	ASTARR,WSTARR
chr1	12656691	12657989	chr1:12656691-12657989	3	ASTARR,LMPRA,WSTARR
chr1	12665164	12666514	chr1:12665164-12666514	2	ASTARR,WSTARR
chr1	12744951	12745584	chr1:12744951-12745584	2	ASTARR,WSTARR
chr1	12809914	12811535	chr1:12809914-12811535	3	ASTARR,LMPRA,WSTARR
chr1	13245418	13247429	chr1:13245418-13247429	2	ASTARR,WSTARR
chr1	13438986	13440122	chr1:13438986-13440122	2	ASTARR,WSTARR
chr1	13458855	13459201	chr1:13458855-13459201	2	ASTARR,LMPRA
chr1	13583736	13584550	chr1:13583736-13584550	2	ASTARR,LMPRA
chr1	13699865	13700758	chr1:13699865-13700758	2	ASTARR,WSTARR
chr1	13748773	13750006	chr1:13748773-13750006	3	ASTARR,LMPRA,WSTARR
chr1	13813438	13814371	chr1:13813438-13814371	2	ASTARR,WSTARR
chr1	13981530	13983672	chr1:13981530-13983672	2	ASTARR,WSTARR
chr1	14346090	14346746	chr1:14346090-14346746	2	ASTARR,WSTARR
chr1	14419421	14420255	chr1:14419421-14420255	3	ASTARR,LMPRA,WSTARR
chr1	14421930	14422583	chr1:14421930-14422583	3	ASTARR,LMPRA,WSTARR
chr1	14436812	14437605	chr1:14436812-14437605	3	ASTARR,LMPRA,WSTARR
chr1	14522796	14523295	chr1:14522796-14523295	2	ASTARR,WSTARR
chr1	14594029	14594603	chr1:14594029-14594603	3	ASTARR,LMPRA,WSTARR
chr1	14597943	14599662	chr1:14597943-14599662	2	ASTARR,WSTARR
chr1	14627194	14627797	chr1:14627194-14627797	2	ASTARR,WSTARR
chr1	14629497	14629893	chr1:14629497-14629893	2	ASTARR,WSTARR
chr1	14655683	14657016	chr1:14655683-14657016	2	LMPRA,WSTARR
chr1	14776574	14778174	chr1:14776574-14778174	3	ASTARR,LMPRA,WSTARR
chr1	14782815	14784962	chr1:14782815-14784962	3	ASTARR,LMPRA,WSTARR
chr1	14884577	14885172	chr1:14884577-14885172	2	ASTARR,WSTARR
chr1	14898389	14899325	chr1:14898389-14899325	2	ASTARR,WSTARR
chr1	14913696	14914208	chr1:14913696-14914208	2	ASTARR,WSTARR
chr1	14923679	14925126	chr1:14923679-14925126	3	ASTARR,LMPRA,WSTARR
chr1	14939543	14940369	chr1:14939543-14940369	2	ASTARR,LMPRA
chr1	14969919	14970684	chr1:14969919-14970684	3	ASTARR,LMPRA,WSTARR
chr1	14996085	14997001	chr1:14996085-14997001	2	ASTARR,WSTARR
chr1	15007332	15008739	chr1:15007332-15008739	2	ASTARR,WSTARR
chr1	15106568	15107273	chr1:15106568-15107273	2	LMPRA,WSTARR
chr1	15152378	15154825	chr1:15152378-15154825	2	ASTARR,LMPRA
chr1	15171357	15172104	chr1:15171357-15172104	2	LMPRA,WSTARR
chr1	15177730	15178377	chr1:15177730-15178377	2	ASTARR,LMPRA
chr1	15218363	15218953	chr1:15218363-15218953	2	ASTARR,LMPRA
chr1	15223970	15224933	chr1:15223970-15224933	2	ASTARR,WSTARR
chr1	15235873	15237318	chr1:15235873-15237318	2	ASTARR,LMPRA
chr1	15246967	15247694	chr1:15246967-15247694	2	ASTARR,LMPRA
chr1	15260324	15261712	chr1:15260324-15261712	2	ASTARR,LMPRA
chr1	15279652	15280411	chr1:15279652-15280411	2	ASTARR,LMPRA
chr1	15288513	15290632	chr1:15288513-15290632	2	ASTARR,WSTARR
chr1	15322812	15324303	chr1:15322812-15324303	2	ASTARR,LMPRA
chr1	15345730	15346806	chr1:15345730-15346806	3	ASTARR,LMPRA,WSTARR
chr1	15352299	15353109	chr1:15352299-15353109	2	ASTARR,WSTARR
chr1	15358462	15359248	chr1:15358462-15359248	2	ASTARR,LMPRA
chr1	15409122	15410535	chr1:15409122-15410535	2	ASTARR,WSTARR
chr1	15415948	15417940	chr1:15415948-15417940	3	ASTARR,LMPRA,WSTARR
chr1	15426866	15427568	chr1:15426866-15427568	2	ASTARR,WSTARR
chr1	15456676	15457693	chr1:15456676-15457693	2	ASTARR,WSTARR
chr1	15472570	15472837	chr1:15472570-15472837	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	15526463	15527342	chr1:15526463-15527342	3	ASTARR,LMPRA,WSTARR
chr1	15543005	15544169	chr1:15543005-15544169	2	ASTARR,WSTARR
chr1	15588254	15588616	chr1:15588254-15588616	2	ASTARR,WSTARR
chr1	15603182	15603992	chr1:15603182-15603992	3	ASTARR,LMPRA,WSTARR
chr1	15684068	15685263	chr1:15684068-15685263	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	15691334	15692895	chr1:15691334-15692895	2	ASTARR,LMPRA
chr1	15702919	15703967	chr1:15702919-15703967	2	ASTARR,WSTARR
chr1	15735891	15736722	chr1:15735891-15736722	2	ASTARR,LMPRA
chr1	15741340	15741906	chr1:15741340-15741906	2	ASTARR,WSTARR
chr1	15753775	15754042	chr1:15753775-15754042	2	ASTARR,WSTARR
chr1	15764339	15765138	chr1:15764339-15765138	2	ASTARR,WSTARR
chr1	15777787	15778203	chr1:15777787-15778203	2	ASTARR,LMPRA
chr1	15794869	15795855	chr1:15794869-15795855	3	ASTARR,LMPRA,WSTARR
chr1	15799977	15800811	chr1:15799977-15800811	2	ASTARR,LMPRA
chr1	15833208	15833513	chr1:15833208-15833513	2	ASTARR,WSTARR
chr1	15834376	15836370	chr1:15834376-15836370	3	ASTARR,LMPRA,WSTARR
chr1	15847052	15848580	chr1:15847052-15848580	2	ASTARR,LMPRA
chr1	15849315	15850194	chr1:15849315-15850194	2	ASTARR,WSTARR
chr1	15876342	15876847	chr1:15876342-15876847	2	ASTARR,CRISPRi-Growth
chr1	15885742	15886951	chr1:15885742-15886951	3	ASTARR,LMPRA,WSTARR
chr1	15893327	15893908	chr1:15893327-15893908	2	ASTARR,WSTARR
chr1	15897406	15898104	chr1:15897406-15898104	2	ASTARR,WSTARR
chr1	15937857	15938086	chr1:15937857-15938086	2	ASTARR,WSTARR
chr1	15949133	15950210	chr1:15949133-15950210	2	ASTARR,WSTARR
chr1	15952321	15953425	chr1:15952321-15953425	2	ASTARR,WSTARR
chr1	15975105	15976564	chr1:15975105-15976564	3	ASTARR,LMPRA,WSTARR
chr1	16012562	16013529	chr1:16012562-16013529	3	ASTARR,LMPRA,WSTARR
chr1	16017442	16018138	chr1:16017442-16018138	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	16021031	16021415	chr1:16021031-16021415	2	ASTARR,WSTARR
chr1	16032575	16033420	chr1:16032575-16033420	2	ASTARR,LMPRA
chr1	16053978	16054606	chr1:16053978-16054606	3	ASTARR,LMPRA,WSTARR
chr1	16055530	16056527	chr1:16055530-16056527	2	ASTARR,WSTARR
chr1	16082084	16082931	chr1:16082084-16082931	2	ASTARR,WSTARR
chr1	16087873	16089278	chr1:16087873-16089278	2	ASTARR,WSTARR
chr1	16112862	16113535	chr1:16112862-16113535	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	16133165	16134071	chr1:16133165-16134071	2	ASTARR,WSTARR
chr1	16143613	16144572	chr1:16143613-16144572	2	ASTARR,WSTARR
chr1	16145567	16147144	chr1:16145567-16147144	3	ASTARR,LMPRA,WSTARR
chr1	16162113	16162976	chr1:16162113-16162976	3	ASTARR,LMPRA,WSTARR
chr1	16187628	16188260	chr1:16187628-16188260	2	ASTARR,LMPRA
chr1	16206109	16207605	chr1:16206109-16207605	2	ASTARR,LMPRA
chr1	16215940	16217871	chr1:16215940-16217871	2	ASTARR,LMPRA
chr1	16226870	16227116	chr1:16226870-16227116	2	ASTARR,WSTARR
chr1	16236209	16237701	chr1:16236209-16237701	3	ASTARR,LMPRA,WSTARR
chr1	16248608	16249241	chr1:16248608-16249241	3	ASTARR,LMPRA,WSTARR
chr1	16342470	16343306	chr1:16342470-16343306	2	ASTARR,LMPRA
chr1	16351750	16353150	chr1:16351750-16353150	2	ASTARR,WSTARR
chr1	16366943	16368206	chr1:16366943-16368206	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	16379237	16379634	chr1:16379237-16379634	2	ASTARR,WSTARR
chr1	16430352	16431464	chr1:16430352-16431464	2	ASTARR,WSTARR
chr1	16440130	16441461	chr1:16440130-16441461	3	ASTARR,LMPRA,WSTARR
chr1	16513364	16514823	chr1:16513364-16514823	3	ASTARR,LMPRA,WSTARR
chr1	16519213	16519898	chr1:16519213-16519898	2	ASTARR,LMPRA
chr1	16545787	16546490	chr1:16545787-16546490	2	ASTARR,LMPRA
chr1	16612685	16614097	chr1:16612685-16614097	2	ASTARR,WSTARR
chr1	16620699	16621633	chr1:16620699-16621633	2	ASTARR,WSTARR
chr1	16630810	16632357	chr1:16630810-16632357	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	16643715	16645788	chr1:16643715-16645788	3	ASTARR,LMPRA,WSTARR
chr1	16720095	16720695	chr1:16720095-16720695	2	ASTARR,WSTARR
chr1	16766374	16767098	chr1:16766374-16767098	2	ASTARR,WSTARR
chr1	16895434	16896948	chr1:16895434-16896948	2	ASTARR,LMPRA
chr1	16904560	16905796	chr1:16904560-16905796	3	ASTARR,LMPRA,WSTARR
chr1	16926560	16927360	chr1:16926560-16927360	2	ASTARR,WSTARR
chr1	16929542	16931332	chr1:16929542-16931332	2	ASTARR,WSTARR
chr1	16938116	16940057	chr1:16938116-16940057	2	ASTARR,WSTARR
chr1	16977852	16979626	chr1:16977852-16979626	2	ASTARR,WSTARR
chr1	17046797	17048051	chr1:17046797-17048051	2	ASTARR,WSTARR
chr1	17053764	17054666	chr1:17053764-17054666	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	17192150	17193385	chr1:17192150-17193385	2	LMPRA,WSTARR
chr1	17207143	17208357	chr1:17207143-17208357	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	17248747	17249465	chr1:17248747-17249465	3	ASTARR,LMPRA,WSTARR
chr1	17273966	17274725	chr1:17273966-17274725	2	ASTARR,WSTARR
chr1	17307727	17308641	chr1:17307727-17308641	2	LMPRA,WSTARR
chr1	17309878	17310508	chr1:17309878-17310508	2	ASTARR,WSTARR
chr1	17347637	17349254	chr1:17347637-17349254	3	ASTARR,LMPRA,WSTARR
chr1	17358984	17360845	chr1:17358984-17360845	2	ASTARR,WSTARR
chr1	17437485	17438976	chr1:17437485-17438976	2	ASTARR,WSTARR
chr1	17487677	17489505	chr1:17487677-17489505	3	ASTARR,LMPRA,WSTARR
chr1	17539841	17541147	chr1:17539841-17541147	2	ASTARR,WSTARR
chr1	17569009	17570020	chr1:17569009-17570020	2	ASTARR,WSTARR
chr1	17601582	17602115	chr1:17601582-17602115	2	ASTARR,LMPRA
chr1	17653488	17654301	chr1:17653488-17654301	2	ASTARR,WSTARR
chr1	17701608	17702119	chr1:17701608-17702119	2	ASTARR,WSTARR
chr1	17755217	17755902	chr1:17755217-17755902	2	ASTARR,LMPRA
chr1	17768570	17769117	chr1:17768570-17769117	2	ASTARR,LMPRA
chr1	18109984	18111473	chr1:18109984-18111473	3	ASTARR,LMPRA,WSTARR
chr1	18148996	18149563	chr1:18148996-18149563	2	ASTARR,WSTARR
chr1	18256257	18256740	chr1:18256257-18256740	2	ASTARR,WSTARR
chr1	18361808	18362367	chr1:18361808-18362367	2	ASTARR,WSTARR
chr1	18385351	18385830	chr1:18385351-18385830	3	ASTARR,LMPRA,CRISPRi-Growth
chr1	18400520	18400765	chr1:18400520-18400765	2	ASTARR,LMPRA
chr1	18407536	18407882	chr1:18407536-18407882	2	ASTARR,LMPRA
chr1	18415034	18416017	chr1:18415034-18416017	3	ASTARR,LMPRA,WSTARR
chr1	18422130	18423211	chr1:18422130-18423211	2	ASTARR,LMPRA
chr1	18530673	18531533	chr1:18530673-18531533	2	ASTARR,WSTARR
chr1	18579128	18579588	chr1:18579128-18579588	3	ASTARR,LMPRA,WSTARR
chr1	18643226	18644147	chr1:18643226-18644147	2	ASTARR,WSTARR
chr1	18702866	18703599	chr1:18702866-18703599	2	ASTARR,LMPRA
chr1	18716065	18716393	chr1:18716065-18716393	2	LMPRA,WSTARR
chr1	18806986	18808081	chr1:18806986-18808081	3	ASTARR,LMPRA,WSTARR
chr1	18854169	18855248	chr1:18854169-18855248	3	ASTARR,LMPRA,WSTARR
chr1	18902148	18903397	chr1:18902148-18903397	2	ASTARR,WSTARR
chr1	18907033	18907733	chr1:18907033-18907733	2	LMPRA,WSTARR
chr1	18926411	18928070	chr1:18926411-18928070	3	ASTARR,LMPRA,WSTARR
chr1	18955711	18957444	chr1:18955711-18957444	3	ASTARR,LMPRA,WSTARR
chr1	18991717	18992048	chr1:18991717-18992048	2	ASTARR,WSTARR
chr1	19003346	19003879	chr1:19003346-19003879	2	ASTARR,WSTARR
chr1	19081279	19083727	chr1:19081279-19083727	2	ASTARR,WSTARR
chr1	19169763	19170721	chr1:19169763-19170721	2	ASTARR,WSTARR
chr1	19209421	19210942	chr1:19209421-19210942	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	19250954	19252876	chr1:19250954-19252876	2	WSTARR,CRISPRi-Growth
chr1	19285832	19286276	chr1:19285832-19286276	2	ASTARR,WSTARR
chr1	19311624	19313170	chr1:19311624-19313170	2	ASTARR,WSTARR
chr1	19391014	19392102	chr1:19391014-19392102	3	ASTARR,LMPRA,WSTARR
chr1	19407447	19408393	chr1:19407447-19408393	2	ASTARR,LMPRA
chr1	19468067	19470130	chr1:19468067-19470130	2	ASTARR,LMPRA
chr1	19479130	19480083	chr1:19479130-19480083	3	ASTARR,LMPRA,WSTARR
chr1	19484979	19486358	chr1:19484979-19486358	2	ASTARR,CRISPRi-Growth
chr1	19508798	19509217	chr1:19508798-19509217	3	ASTARR,LMPRA,WSTARR
chr1	19525527	19526749	chr1:19525527-19526749	2	ASTARR,LMPRA
chr1	19596528	19597764	chr1:19596528-19597764	2	ASTARR,WSTARR
chr1	19643795	19644802	chr1:19643795-19644802	2	ASTARR,WSTARR
chr1	19659768	19660249	chr1:19659768-19660249	2	ASTARR,LMPRA
chr1	19715275	19716043	chr1:19715275-19716043	2	ASTARR,LMPRA
chr1	19799405	19800529	chr1:19799405-19800529	2	ASTARR,WSTARR
chr1	19860966	19861670	chr1:19860966-19861670	3	ASTARR,LMPRA,WSTARR
chr1	19878013	19878804	chr1:19878013-19878804	3	ASTARR,LMPRA,WSTARR
chr1	19882015	19883002	chr1:19882015-19883002	3	ASTARR,LMPRA,WSTARR
chr1	19920488	19921484	chr1:19920488-19921484	2	ASTARR,WSTARR
chr1	19921828	19922625	chr1:19921828-19922625	2	ASTARR,WSTARR
chr1	19974381	19975419	chr1:19974381-19975419	3	ASTARR,LMPRA,WSTARR
chr1	19983888	19984911	chr1:19983888-19984911	2	ASTARR,WSTARR
chr1	20008316	20009218	chr1:20008316-20009218	2	ASTARR,LMPRA
chr1	20109187	20109714	chr1:20109187-20109714	2	ASTARR,CRISPRi-Growth
chr1	20184891	20186768	chr1:20184891-20186768	3	ASTARR,LMPRA,WSTARR
chr1	20197407	20197911	chr1:20197407-20197911	2	ASTARR,LMPRA
chr1	20216553	20216896	chr1:20216553-20216896	2	ASTARR,WSTARR
chr1	20242897	20243368	chr1:20242897-20243368	2	ASTARR,WSTARR
chr1	20255406	20256071	chr1:20255406-20256071	2	ASTARR,WSTARR
chr1	20290331	20291096	chr1:20290331-20291096	2	ASTARR,WSTARR
chr1	20486176	20487169	chr1:20486176-20487169	2	ASTARR,WSTARR
chr1	20493732	20494589	chr1:20493732-20494589	2	ASTARR,LMPRA
chr1	20507408	20508581	chr1:20507408-20508581	3	ASTARR,LMPRA,WSTARR
chr1	20530222	20531319	chr1:20530222-20531319	2	ASTARR,LMPRA
chr1	20551408	20552792	chr1:20551408-20552792	2	ASTARR,LMPRA
chr1	20588697	20589382	chr1:20588697-20589382	2	ASTARR,LMPRA
chr1	20601132	20601493	chr1:20601132-20601493	3	ASTARR,LMPRA,WSTARR
chr1	20633112	20634794	chr1:20633112-20634794	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	20639971	20640699	chr1:20639971-20640699	2	ASTARR,LMPRA
chr1	20660988	20662264	chr1:20660988-20662264	3	LMPRA,WSTARR,CRISPRi-Growth
chr1	20671845	20672270	chr1:20671845-20672270	2	ASTARR,CRISPRi-Growth
chr1	20684191	20684856	chr1:20684191-20684856	2	ASTARR,WSTARR
chr1	20696350	20697348	chr1:20696350-20697348	2	ASTARR,WSTARR
chr1	20705258	20705822	chr1:20705258-20705822	2	ASTARR,WSTARR
chr1	20711039	20712429	chr1:20711039-20712429	2	ASTARR,WSTARR
chr1	20717307	20718342	chr1:20717307-20718342	2	ASTARR,WSTARR
chr1	20786146	20787883	chr1:20786146-20787883	2	ASTARR,WSTARR
chr1	20964766	20965355	chr1:20964766-20965355	2	ASTARR,WSTARR
chr1	21022175	21022830	chr1:21022175-21022830	2	ASTARR,WSTARR
chr1	21175792	21177673	chr1:21175792-21177673	3	ASTARR,LMPRA,WSTARR
chr1	21254810	21255885	chr1:21254810-21255885	2	ASTARR,LMPRA
chr1	21261572	21262936	chr1:21261572-21262936	3	ASTARR,LMPRA,WSTARR
chr1	21280049	21280395	chr1:21280049-21280395	2	ASTARR,CRISPRi-Growth
chr1	21324369	21324843	chr1:21324369-21324843	2	ASTARR,WSTARR
chr1	21334099	21334967	chr1:21334099-21334967	2	ASTARR,WSTARR
chr1	21344769	21345969	chr1:21344769-21345969	2	ASTARR,WSTARR
chr1	21356096	21356407	chr1:21356096-21356407	2	ASTARR,WSTARR
chr1	21370267	21371083	chr1:21370267-21371083	2	ASTARR,LMPRA
chr1	21389562	21390456	chr1:21389562-21390456	2	ASTARR,LMPRA
chr1	21397764	21399128	chr1:21397764-21399128	2	ASTARR,LMPRA
chr1	21405073	21406108	chr1:21405073-21406108	2	ASTARR,WSTARR
chr1	21439780	21440933	chr1:21439780-21440933	2	ASTARR,LMPRA
chr1	21453733	21454648	chr1:21453733-21454648	3	ASTARR,LMPRA,WSTARR
chr1	21488658	21489528	chr1:21488658-21489528	2	ASTARR,LMPRA
chr1	21508327	21509815	chr1:21508327-21509815	2	ASTARR,WSTARR
chr1	21524821	21526242	chr1:21524821-21526242	2	ASTARR,WSTARR
chr1	21534541	21535281	chr1:21534541-21535281	2	ASTARR,LMPRA
chr1	21558844	21560101	chr1:21558844-21560101	2	LMPRA,WSTARR
chr1	21573976	21575139	chr1:21573976-21575139	2	ASTARR,CRISPRi-Growth
chr1	21607587	21609199	chr1:21607587-21609199	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	21621997	21622890	chr1:21621997-21622890	2	ASTARR,WSTARR
chr1	21631671	21633590	chr1:21631671-21633590	3	ASTARR,LMPRA,WSTARR
chr1	21647849	21648502	chr1:21647849-21648502	2	ASTARR,WSTARR
chr1	21651164	21652384	chr1:21651164-21652384	2	ASTARR,WSTARR
chr1	21668956	21670294	chr1:21668956-21670294	2	ASTARR,WSTARR
chr1	21687145	21688490	chr1:21687145-21688490	3	ASTARR,LMPRA,WSTARR
chr1	21768085	21768914	chr1:21768085-21768914	3	ASTARR,LMPRA,WSTARR
chr1	21791291	21792350	chr1:21791291-21792350	2	ASTARR,LMPRA
chr1	21852861	21853612	chr1:21852861-21853612	2	ASTARR,WSTARR
chr1	21875110	21876084	chr1:21875110-21876084	2	ASTARR,CRISPRi-Growth
chr1	21896721	21897463	chr1:21896721-21897463	2	ASTARR,CRISPRi-Growth
chr1	21904537	21905231	chr1:21904537-21905231	2	ASTARR,LMPRA
chr1	21916778	21917307	chr1:21916778-21917307	2	ASTARR,LMPRA
chr1	21919667	21921885	chr1:21919667-21921885	2	ASTARR,WSTARR
chr1	21935996	21937847	chr1:21935996-21937847	2	ASTARR,WSTARR
chr1	21942791	21943433	chr1:21942791-21943433	2	ASTARR,LMPRA
chr1	22018924	22019490	chr1:22018924-22019490	2	ASTARR,LMPRA
chr1	22024600	22026487	chr1:22024600-22026487	3	ASTARR,LMPRA,WSTARR
chr1	22039559	22040436	chr1:22039559-22040436	2	ASTARR,LMPRA
chr1	22052036	22053751	chr1:22052036-22053751	3	ASTARR,LMPRA,WSTARR
chr1	22121228	22122051	chr1:22121228-22122051	3	ASTARR,LMPRA,WSTARR
chr1	22131769	22132690	chr1:22131769-22132690	2	ASTARR,LMPRA
chr1	22142097	22142926	chr1:22142097-22142926	2	ASTARR,WSTARR
chr1	22162966	22163590	chr1:22162966-22163590	3	ASTARR,LMPRA,WSTARR
chr1	22174372	22174947	chr1:22174372-22174947	3	ASTARR,LMPRA,WSTARR
chr1	22190737	22191125	chr1:22190737-22191125	2	ASTARR,WSTARR
chr1	22285108	22286740	chr1:22285108-22286740	3	ASTARR,LMPRA,WSTARR
chr1	22296442	22297662	chr1:22296442-22297662	2	ASTARR,LMPRA
chr1	22362779	22363953	chr1:22362779-22363953	3	ASTARR,WSTARR,CRISPRi-Growth
chr1	22365496	22365777	chr1:22365496-22365777	2	ASTARR,WSTARR
chr1	22380268	22380908	chr1:22380268-22380908	3	ASTARR,LMPRA,WSTARR
chr1	22383517	22384288	chr1:22383517-22384288	2	ASTARR,CRISPRi-Growth
chr1	22402780	22403093	chr1:22402780-22403093	2	ASTARR,WSTARR
chr1	22428708	22429372	chr1:22428708-22429372	2	ASTARR,LMPRA
chr1	22451602	22452791	chr1:22451602-22452791	3	ASTARR,LMPRA,WSTARR
chr1	22537635	22539046	chr1:22537635-22539046	2	ASTARR,WSTARR
chr1	22553976	22554794	chr1:22553976-22554794	2	ASTARR,LMPRA
chr1	22611246	22611994	chr1:22611246-22611994	2	ASTARR,WSTARR
chr1	22618352	22618811	chr1:22618352-22618811	2	ASTARR,WSTARR
chr1	22625483	22625706	chr1:22625483-22625706	2	ASTARR,CRISPRi-Growth
chr1	22639131	22639761	chr1:22639131-22639761	2	ASTARR,WSTARR
chr1	22662321	22662811	chr1:22662321-22662811	2	ASTARR,LMPRA
chr1	22663222	22663496	chr1:22663222-22663496	2	LMPRA,WSTARR
chr1	22676694	22677365	chr1:22676694-22677365	2	ASTARR,WSTARR
chr1	22704362	22704906	chr1:22704362-22704906	2	LMPRA,WSTARR
chr1	22709789	22711046	chr1:22709789-22711046	2	ASTARR,WSTARR
chr1	22723058	22723597	chr1:22723058-22723597	2	ASTARR,WSTARR
chr1	22739619	22740043	chr1:22739619-22740043	2	LMPRA,WSTARR
chr1	22750460	22751490	chr1:22750460-22751490	3	ASTARR,LMPRA,WSTARR
chr1	22780489	22781293	chr1:22780489-22781293	2	ASTARR,LMPRA
chr1	22930159	22930789	chr1:22930159-22930789	2	ASTARR,WSTARR
chr1	22963227	22964826	chr1:22963227-22964826	2	ASTARR,WSTARR
chr1	22971661	22971918	chr1:22971661-22971918	3	ASTARR,LMPRA,WSTARR
chr1	23018892	23020357	chr1:23018892-23020357	3	ASTARR,LMPRA,WSTARR
chr1	23103235	23103770	chr1:23103235-23103770	2	ASTARR,LMPRA
chr1	23167385	23170223	chr1:23167385-23170223	3	ASTARR,LMPRA,WSTARR
chr1	23184204	23185516	chr1:23184204-23185516	2	ASTARR,LMPRA
chr1	23216688	23217872	chr1:23216688-23217872	2	ASTARR,LMPRA
chr1	23343413	23345078	chr1:23343413-23345078	2	ASTARR,WSTARR
chr1	23367818	23369940	chr1:23367818-23369940	2	ASTARR,WSTARR
chr1	23384232	23385325	chr1:23384232-23385325	2	ASTARR,LMPRA
chr1	23403635	23404355	chr1:23403635-23404355	2	LMPRA,WSTARR
chr1	23436014	23437535	chr1:23436014-23437535	2	ASTARR,WSTARR
chr1	23521468	23521990	chr1:23521468-23521990	3	ASTARR,LMPRA,WSTARR
chr1	23529490	23531756	chr1:23529490-23531756	2	ASTARR,WSTARR
chr1	23539439	23540417	chr1:23539439-23540417	3	ASTARR,LMPRA,WSTARR
chr1	23558197	23559794	chr1:23558197-23559794	2	LMPRA,WSTARR
chr1	23596450	23597593	chr1:23596450-23597593	3	ASTARR,LMPRA,WSTARR
chr1	23651152	23651643	chr1:23651152-23651643	2	ASTARR,LMPRA
chr1	23656907	23658156	chr1:23656907-23658156	2	ASTARR,LMPRA
chr1	23691308	23692679	chr1:23691308-23692679	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr1	23697225	23697692	chr1:23697225-23697692	2	ASTARR,WSTARR
chr1	23718455	23719131	chr1:23718455-23719131	2	ASTARR,LMPRA
chr1	23742857	23744278	chr1:23742857-23744278	3	ASTARR,LMPRA,WSTARR
chr1	23751051	23751707	chr1:23751051-23751707	2	ASTARR,CRISPRi-Growth
chr1	23777514	23778856	chr1:23777514-23778856	3	ASTARR,LMPRA,WSTARR
chr1	23789951	23791833	chr1:23789951-23791833	3	ASTARR,LMPRA,WSTARR
chr1	23799418	23801465	chr1:23799418-23801465	3	ASTARR,LMPRA,WSTARR
chr1	23824881	23825892	chr1:23824881-23825892	3	ASTARR,LMPRA,WSTARR
chr1	23837951	23839006	chr1:23837951-23839006	3	ASTARR,LMPRA,WSTARR
