Assay	Index_Experiment	Index_File	File_Type	Output_Type	Genome	Target	Analysis	RFA	md5sum	File_Name	File_Url
TF ChIP-seq	ENCSR000EGM	ENCFF942DXM	bed narrowPeak	IDR thresholded peaks	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	b2e19a00bd4fe75419342d09b27d887d	ENCFF942DXM.bed.gz	https://www.encodeproject.org/files/ENCFF942DXM/@@download/ENCFF942DXM.bed.gz
TF ChIP-seq	ENCSR000EGM	ENCFF901CBP	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	1217ff33657577191b73110a4348f6e4	ENCFF901CBP.bed.gz	https://www.encodeproject.org/files/ENCFF901CBP/@@download/ENCFF901CBP.bed.gz
TF ChIP-seq	ENCSR000EGM	ENCFF102PFY	bigWig	signal p-value	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	e9896333f0a071f4eb5d724c1c4232a8	ENCFF102PFY.bigWig	https://www.encodeproject.org/files/ENCFF102PFY/@@download/ENCFF102PFY.bigWig
TF ChIP-seq	ENCSR000EGM	ENCFF254FRH	bigWig	fold change over control	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	ea97725771cef97f1f14d7d478c13c66	ENCFF254FRH.bigWig	https://www.encodeproject.org/files/ENCFF254FRH/@@download/ENCFF254FRH.bigWig
TF ChIP-seq	ENCSR000EGM	ENCFF682MFJ	bigWig	fold change over control	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	85d87e61e8bf715abadd94b89adfc9ce	ENCFF682MFJ.bigWig	https://www.encodeproject.org/files/ENCFF682MFJ/@@download/ENCFF682MFJ.bigWig
TF ChIP-seq	ENCSR000EGM	ENCFF952NHK	bigWig	fold change over control	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	5b40f9c00d3c02db78fa8f89d7d97e67	ENCFF952NHK.bigWig	https://www.encodeproject.org/files/ENCFF952NHK/@@download/ENCFF952NHK.bigWig
TF ChIP-seq	ENCSR000EGM	ENCFF153CDM	bed narrowPeak	IDR thresholded peaks	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	4ac35b5c4da10da49444526e0b0bc7a8	ENCFF153CDM.bed.gz	https://www.encodeproject.org/files/ENCFF153CDM/@@download/ENCFF153CDM.bed.gz
TF ChIP-seq	ENCSR000EGM	ENCFF660GHM	bed narrowPeak	IDR thresholded peaks	GRCh38	CTCF	ENCODE4 v1.5.1 GRCh38	ENCODE2	2b9e2c2ba7afe8d64f5f3549ce16cf1a	ENCFF660GHM.bed.gz	https://www.encodeproject.org/files/ENCFF660GHM/@@download/ENCFF660GHM.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF048CFD	bed narrowPeak	peaks	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	0d1fe166baf109d81b3a8571b4d1093e	ENCFF048CFD.bed.gz	https://www.encodeproject.org/files/ENCFF048CFD/@@download/ENCFF048CFD.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF119BYM	bed narrowPeak	peaks	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	a8fb4474ef118184de3b546aead9cf18	ENCFF119BYM.bed.gz	https://www.encodeproject.org/files/ENCFF119BYM/@@download/ENCFF119BYM.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF028HJF	bed narrowPeak	peaks	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	ef9c5766e992c25d283c2ae0f4764c28	ENCFF028HJF.bed.gz	https://www.encodeproject.org/files/ENCFF028HJF/@@download/ENCFF028HJF.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF244ZDM	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	acc0e38c7babf77885d702dcd6366d06	ENCFF244ZDM.bigWig	https://www.encodeproject.org/files/ENCFF244ZDM/@@download/ENCFF244ZDM.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF034GRQ	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	50479abea5f1b5b12ec5009e9b338d4d	ENCFF034GRQ.bigWig	https://www.encodeproject.org/files/ENCFF034GRQ/@@download/ENCFF034GRQ.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF504HFV	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	0ade3b69eb5112680f7acf8bed07e1ec	ENCFF504HFV.bigWig	https://www.encodeproject.org/files/ENCFF504HFV/@@download/ENCFF504HFV.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF084VLQ	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	ce8bd404a5149ef237b2ffc1584f8f8d	ENCFF084VLQ.bigWig	https://www.encodeproject.org/files/ENCFF084VLQ/@@download/ENCFF084VLQ.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF743PWK	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	c488227c93a1b7fb077ba403de0b92c9	ENCFF743PWK.bigWig	https://www.encodeproject.org/files/ENCFF743PWK/@@download/ENCFF743PWK.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF954JHK	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	0fd9662641fd6322d751e047386f231f	ENCFF954JHK.bigWig	https://www.encodeproject.org/files/ENCFF954JHK/@@download/ENCFF954JHK.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF053DAC	bed narrowPeak	replicated peaks	GRCh38	H3K36me3	ENCODE3 GRCh38	ENCODE2	19fb923ac5a84abd36e52c4ad639febe	ENCFF053DAC.bed.gz	https://www.encodeproject.org/files/ENCFF053DAC/@@download/ENCFF053DAC.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF782UNG	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	1a2f619f2c75ae4857b5668172bd15fc	ENCFF782UNG.bigWig	https://www.encodeproject.org/files/ENCFF782UNG/@@download/ENCFF782UNG.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF860PQP	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	91af3243560dc9949eb8d7577de42d53	ENCFF860PQP.bigWig	https://www.encodeproject.org/files/ENCFF860PQP/@@download/ENCFF860PQP.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF035WTT	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	fb04d22dff5db20760bee10510712ac3	ENCFF035WTT.bed.gz	https://www.encodeproject.org/files/ENCFF035WTT/@@download/ENCFF035WTT.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF163NTH	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	f49bf7ce048909f49d5beadcc3efa2eb	ENCFF163NTH.bigWig	https://www.encodeproject.org/files/ENCFF163NTH/@@download/ENCFF163NTH.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF296TSL	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	d3d92cdc187d5addc56257f698edf3db	ENCFF296TSL.bigWig	https://www.encodeproject.org/files/ENCFF296TSL/@@download/ENCFF296TSL.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF903ZMQ	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	95e3f64478694f7d7e16e1ba2b793fa9	ENCFF903ZMQ.bed.gz	https://www.encodeproject.org/files/ENCFF903ZMQ/@@download/ENCFF903ZMQ.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF520LHY	bed narrowPeak	replicated peaks	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	59c7b1385c96350fd2a7217f597ad495	ENCFF520LHY.bed.gz	https://www.encodeproject.org/files/ENCFF520LHY/@@download/ENCFF520LHY.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF777LUD	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	d95f42e01a325a7261fcbe4ae172249c	ENCFF777LUD.bigWig	https://www.encodeproject.org/files/ENCFF777LUD/@@download/ENCFF777LUD.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF558NIS	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	08028055baa7ef3843fa7a7f284d029d	ENCFF558NIS.bigWig	https://www.encodeproject.org/files/ENCFF558NIS/@@download/ENCFF558NIS.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF973LQI	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.5.1 GRCh38	ENCODE2	abfcb680cdfd2c32b2a98d79daeb22bc	ENCFF973LQI.bed.gz	https://www.encodeproject.org/files/ENCFF973LQI/@@download/ENCFF973LQI.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF975VUL	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	91af3243560dc9949eb8d7577de42d53	ENCFF975VUL.bigWig	https://www.encodeproject.org/files/ENCFF975VUL/@@download/ENCFF975VUL.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF713VAQ	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	8ce1509b8a3de30fee0dca0befa8cc78	ENCFF713VAQ.bed.gz	https://www.encodeproject.org/files/ENCFF713VAQ/@@download/ENCFF713VAQ.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF090LXT	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	d95f42e01a325a7261fcbe4ae172249c	ENCFF090LXT.bigWig	https://www.encodeproject.org/files/ENCFF090LXT/@@download/ENCFF090LXT.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF605TZL	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	7a808140899a828c013f80e22a53ec1c	ENCFF605TZL.bigWig	https://www.encodeproject.org/files/ENCFF605TZL/@@download/ENCFF605TZL.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF193ERO	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	f66a73f2377a38c4ba6c1d4405fd41a5	ENCFF193ERO.bed.gz	https://www.encodeproject.org/files/ENCFF193ERO/@@download/ENCFF193ERO.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF605EVL	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	c160804206370a082afe6e48ce3ec939	ENCFF605EVL.bigWig	https://www.encodeproject.org/files/ENCFF605EVL/@@download/ENCFF605EVL.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF295IXZ	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	08028055baa7ef3843fa7a7f284d029d	ENCFF295IXZ.bigWig	https://www.encodeproject.org/files/ENCFF295IXZ/@@download/ENCFF295IXZ.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF130KEH	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	0484a96a003d5b375fda15e8dd4cf580	ENCFF130KEH.bigWig	https://www.encodeproject.org/files/ENCFF130KEH/@@download/ENCFF130KEH.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF986FDG	bed narrowPeak	replicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	1ef85f1f2b99407e9ccb2aab028c3898	ENCFF986FDG.bed.gz	https://www.encodeproject.org/files/ENCFF986FDG/@@download/ENCFF986FDG.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF629VTS	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	1a2f619f2c75ae4857b5668172bd15fc	ENCFF629VTS.bigWig	https://www.encodeproject.org/files/ENCFF629VTS/@@download/ENCFF629VTS.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF990EZP	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	abfcb680cdfd2c32b2a98d79daeb22bc	ENCFF990EZP.bed.gz	https://www.encodeproject.org/files/ENCFF990EZP/@@download/ENCFF990EZP.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF829XLF	bed narrowPeak	replicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	e27247df62f579b303a554f7dde6d754	ENCFF829XLF.bed.gz	https://www.encodeproject.org/files/ENCFF829XLF/@@download/ENCFF829XLF.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF260UGR	bed narrowPeak	replicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	34179c9ca2d6b753d86c08b04b66e948	ENCFF260UGR.bed.gz	https://www.encodeproject.org/files/ENCFF260UGR/@@download/ENCFF260UGR.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF317VHO	bigWig	fold change over control	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	697124129ec5083d84d8116514083093	ENCFF317VHO.bigWig	https://www.encodeproject.org/files/ENCFF317VHO/@@download/ENCFF317VHO.bigWig
Histone ChIP-seq	ENCSR000AKR	ENCFF775XUT	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	95e3f64478694f7d7e16e1ba2b793fa9	ENCFF775XUT.bed.gz	https://www.encodeproject.org/files/ENCFF775XUT/@@download/ENCFF775XUT.bed.gz
DNase-seq	ENCSR000EOT	ENCFF413AHU	bigWig	read-depth normalized signal	GRCh38	NA	ENCODE3 GRCh38	ENCODE2	455b62c14f853ed8b9dee09dd11eba32	ENCFF413AHU.bigWig	https://www.encodeproject.org/files/ENCFF413AHU/@@download/ENCFF413AHU.bigWig
DNase-seq	ENCSR000EOT	ENCFF936BDN	bigWig	read-depth normalized signal	GRCh38	NA	ENCODE3 GRCh38	ENCODE2	3370b6a4f4dfafd9b82384fb7da503f5	ENCFF936BDN.bigWig	https://www.encodeproject.org/files/ENCFF936BDN/@@download/ENCFF936BDN.bigWig
DNase-seq	ENCSR000EOT	ENCFF433TIR	bed narrowPeak	peaks	GRCh38	NA	ENCODE3 GRCh38	ENCODE2	90426fbf4bfa4620a61bc751bfed7fe2	ENCFF433TIR.bed.gz	https://www.encodeproject.org/files/ENCFF433TIR/@@download/ENCFF433TIR.bed.gz
DNase-seq	ENCSR000EOT	ENCFF821KDJ	bed narrowPeak	peaks	GRCh38	NA	ENCODE3 GRCh38	ENCODE2	bd89bb334f8ad767aab39292e36934a6	ENCFF821KDJ.bed.gz	https://www.encodeproject.org/files/ENCFF821KDJ/@@download/ENCFF821KDJ.bed.gz
DNase-seq	ENCSR000EOT	ENCFF414OGC	bigWig	read-depth normalized signal	GRCh38	NA	ENCODE4 v3.0.0-alpha.2 GRCh38	ENCODE2	ac6a28c1889b241d0f4f9ba28a1e514d	ENCFF414OGC.bigWig	https://www.encodeproject.org/files/ENCFF414OGC/@@download/ENCFF414OGC.bigWig
DNase-seq	ENCSR000EOT	ENCFF338LXW	bigWig	read-depth normalized signal	GRCh38	NA	ENCODE4 v3.0.0-alpha.2 GRCh38	ENCODE2	9373ce6fcbcd6c1829ace36192de4407	ENCFF338LXW.bigWig	https://www.encodeproject.org/files/ENCFF338LXW/@@download/ENCFF338LXW.bigWig
DNase-seq	ENCSR000EOT	ENCFF638QFS	bed narrowPeak	peaks	GRCh38	NA	ENCODE4 v3.0.0-alpha.2 GRCh38	ENCODE2	dcc7b8d6fb3fe64c17f2f20953235c49	ENCFF638QFS.bed.gz	https://www.encodeproject.org/files/ENCFF638QFS/@@download/ENCFF638QFS.bed.gz
DNase-seq	ENCSR000EOT	ENCFF784DIM	bed narrowPeak	peaks	GRCh38	NA	ENCODE4 v3.0.0-alpha.2 GRCh38	ENCODE2	6e1181a79a38ec81b215f45f0107e681	ENCFF784DIM.bed.gz	https://www.encodeproject.org/files/ENCFF784DIM/@@download/ENCFF784DIM.bed.gz
DNase-seq	ENCSR000EOT	ENCFF185XRG	bed narrowPeak	peaks	GRCh38	NA	ENCODE4 v3.0.0-alpha.2 GRCh38	ENCODE2	04653af177917b3dda96b9454fd8f90e	ENCFF185XRG.bed.gz	https://www.encodeproject.org/files/ENCFF185XRG/@@download/ENCFF185XRG.bed.gz
DNase-seq	ENCSR000EOT	ENCFF807ICZ	bed narrowPeak	peaks	GRCh38	NA	ENCODE4 v3.0.0-alpha.2 GRCh38	ENCODE2	d3b1535e9363df44bb3911b075c7ba54	ENCFF807ICZ.bed.gz	https://www.encodeproject.org/files/ENCFF807ICZ/@@download/ENCFF807ICZ.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF565KKR	bed narrowPeak	peaks	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	d56589549e1b0d6ad261ec414f91879e	ENCFF565KKR.bed.gz	https://www.encodeproject.org/files/ENCFF565KKR/@@download/ENCFF565KKR.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF390XFA	bed narrowPeak	peaks	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	779789dca268345835a117d9cca5de47	ENCFF390XFA.bed.gz	https://www.encodeproject.org/files/ENCFF390XFA/@@download/ENCFF390XFA.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF104FIT	bed narrowPeak	peaks	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	ec3771fd4bee543d4cf1b87e4f8b5cb1	ENCFF104FIT.bed.gz	https://www.encodeproject.org/files/ENCFF104FIT/@@download/ENCFF104FIT.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF940DEY	bigWig	signal p-value	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	d9332ee12cd6a270e33cbc53db352194	ENCFF940DEY.bigWig	https://www.encodeproject.org/files/ENCFF940DEY/@@download/ENCFF940DEY.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF147QGU	bigWig	signal p-value	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	8a1f5afaac876520599e26e1188b9b26	ENCFF147QGU.bigWig	https://www.encodeproject.org/files/ENCFF147QGU/@@download/ENCFF147QGU.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF523HCI	bigWig	signal p-value	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	9ed07a161359a57d43740617269bac3f	ENCFF523HCI.bigWig	https://www.encodeproject.org/files/ENCFF523HCI/@@download/ENCFF523HCI.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF547SYT	bigWig	fold change over control	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	efec5338a2103fae4ce06e397caecd34	ENCFF547SYT.bigWig	https://www.encodeproject.org/files/ENCFF547SYT/@@download/ENCFF547SYT.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF564BZY	bigWig	fold change over control	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	bab04bda867fffaeca42d70a98d2a1cf	ENCFF564BZY.bigWig	https://www.encodeproject.org/files/ENCFF564BZY/@@download/ENCFF564BZY.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF491AUC	bigWig	fold change over control	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	1798754e0acf94ff7a17059f3be6a785	ENCFF491AUC.bigWig	https://www.encodeproject.org/files/ENCFF491AUC/@@download/ENCFF491AUC.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF118PIE	bed narrowPeak	replicated peaks	GRCh38	H3K4me2	ENCODE3 GRCh38	ENCODE2	441c7c97aebb0ffbc265eacac75eb83d	ENCFF118PIE.bed.gz	https://www.encodeproject.org/files/ENCFF118PIE/@@download/ENCFF118PIE.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF233AFQ	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	5006e7c3a8f79a74a59bafa789ea7a3e	ENCFF233AFQ.bed.gz	https://www.encodeproject.org/files/ENCFF233AFQ/@@download/ENCFF233AFQ.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF623KCP	bigWig	signal p-value	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	96f1d8d16e49794f2dd3f3cd3d238b0e	ENCFF623KCP.bigWig	https://www.encodeproject.org/files/ENCFF623KCP/@@download/ENCFF623KCP.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF229IJV	bigWig	fold change over control	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	bd7cc8e4095bf7ad4d9d61535a4fbf0d	ENCFF229IJV.bigWig	https://www.encodeproject.org/files/ENCFF229IJV/@@download/ENCFF229IJV.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF054RSU	bigWig	signal p-value	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	5a9a282c89fc45d7a729dcc8e7c71c10	ENCFF054RSU.bigWig	https://www.encodeproject.org/files/ENCFF054RSU/@@download/ENCFF054RSU.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF823AFS	bigWig	signal p-value	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	fdaa0a0a49e3a32bdf441e57cca82dee	ENCFF823AFS.bigWig	https://www.encodeproject.org/files/ENCFF823AFS/@@download/ENCFF823AFS.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF269JZL	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	5b5999bdd86ddf032d62938d5247e614	ENCFF269JZL.bed.gz	https://www.encodeproject.org/files/ENCFF269JZL/@@download/ENCFF269JZL.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF256AQN	bed narrowPeak	replicated peaks	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	da82b92d68b873ac635d02c7d7ba762f	ENCFF256AQN.bed.gz	https://www.encodeproject.org/files/ENCFF256AQN/@@download/ENCFF256AQN.bed.gz
Histone ChIP-seq	ENCSR000AKT	ENCFF386XDJ	bigWig	fold change over control	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	8aa27267b926e2774ab49712d7d53231	ENCFF386XDJ.bigWig	https://www.encodeproject.org/files/ENCFF386XDJ/@@download/ENCFF386XDJ.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF959YJV	bigWig	fold change over control	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	a1cdc65ed31d92f05e066543815019f8	ENCFF959YJV.bigWig	https://www.encodeproject.org/files/ENCFF959YJV/@@download/ENCFF959YJV.bigWig
Histone ChIP-seq	ENCSR000AKT	ENCFF749KLQ	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K4me2	ENCODE4 v1.6.1 GRCh38	ENCODE2	55c1093b8d98bef1dc7f788fbb44eb7c	ENCFF749KLQ.bed.gz	https://www.encodeproject.org/files/ENCFF749KLQ/@@download/ENCFF749KLQ.bed.gz
TF ChIP-seq	ENCSR000EWH	ENCFF914QSN	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	c4cab48a77ea7400e5c310736feda32b	ENCFF914QSN.bed.gz	https://www.encodeproject.org/files/ENCFF914QSN/@@download/ENCFF914QSN.bed.gz
TF ChIP-seq	ENCSR000EWH	ENCFF190EUO	bigWig	signal p-value	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	e800af5993d99b93d19b16d7ade07307	ENCFF190EUO.bigWig	https://www.encodeproject.org/files/ENCFF190EUO/@@download/ENCFF190EUO.bigWig
TF ChIP-seq	ENCSR000EWH	ENCFF718PRW	bigWig	fold change over control	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	83d5da3c9d838d1e10efd98eb79765f4	ENCFF718PRW.bigWig	https://www.encodeproject.org/files/ENCFF718PRW/@@download/ENCFF718PRW.bigWig
TF ChIP-seq	ENCSR000EWH	ENCFF159OAW	bed narrowPeak	peaks and background as input for IDR	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	df28e61422fb6d868113790c8cb29777	ENCFF159OAW.bed.gz	https://www.encodeproject.org/files/ENCFF159OAW/@@download/ENCFF159OAW.bed.gz
TF ChIP-seq	ENCSR000EWH	ENCFF430YGK	bed narrowPeak	peaks and background as input for IDR	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	3e8b8deb2340ca0dfbbc0b36bed49b62	ENCFF430YGK.bed.gz	https://www.encodeproject.org/files/ENCFF430YGK/@@download/ENCFF430YGK.bed.gz
TF ChIP-seq	ENCSR000EWH	ENCFF188DNO	bigWig	signal p-value	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	429b1ea30a2852239589e2b97d8d6b43	ENCFF188DNO.bigWig	https://www.encodeproject.org/files/ENCFF188DNO/@@download/ENCFF188DNO.bigWig
TF ChIP-seq	ENCSR000EWH	ENCFF316NLV	bigWig	fold change over control	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	f61530c7a8a48e42df582b5f9e50aa6c	ENCFF316NLV.bigWig	https://www.encodeproject.org/files/ENCFF316NLV/@@download/ENCFF316NLV.bigWig
TF ChIP-seq	ENCSR000EWH	ENCFF893JAF	bigWig	fold change over control	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	624231284bfdb622fee8fb672cb25b98	ENCFF893JAF.bigWig	https://www.encodeproject.org/files/ENCFF893JAF/@@download/ENCFF893JAF.bigWig
TF ChIP-seq	ENCSR000EWH	ENCFF791ZPU	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	2c06d5202c81ec20cb1b5e46ae39d730	ENCFF791ZPU.bed.gz	https://www.encodeproject.org/files/ENCFF791ZPU/@@download/ENCFF791ZPU.bed.gz
TF ChIP-seq	ENCSR000EWH	ENCFF182QQL	bigWig	signal p-value	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	f25eeed1bbd8a55c65b82a50cee951f5	ENCFF182QQL.bigWig	https://www.encodeproject.org/files/ENCFF182QQL/@@download/ENCFF182QQL.bigWig
TF ChIP-seq	ENCSR000EWH	ENCFF138LHR	bed narrowPeak	peaks and background as input for IDR	GRCh38	NR2C2	ENCODE3 GRCh38	ENCODE2	1bfca16ba2cbb0b0b7504dfbcf6046a6	ENCFF138LHR.bed.gz	https://www.encodeproject.org/files/ENCFF138LHR/@@download/ENCFF138LHR.bed.gz
TF ChIP-seq	ENCSR000EWH	ENCFF165UWB	bigWig	signal p-value	GRCh38	NR2C2	ENCODE4 v1.6.1 GRCh38	ENCODE2	ce20b626ac93eab32913043175cf5db7	ENCFF165UWB.bigWig	https://www.encodeproject.org/files/ENCFF165UWB/@@download/ENCFF165UWB.bigWig
