Assay	Index_Experiment	Index_File	File_Format	File_Type	Output_Type	Genome	Target	Bio_Replicates	Analysis	Analysis_Version	md5sum	File_Name	File_URL
TF ChIP-seq	ENCSR415NNQ	ENCFF206LMB	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	THAP12	1, 2	ENCODE4 v1.9.0 GRCh38	ENCODE4	2036ca74fcdcfde13c277dc7bf70b2b5	ENCFF206LMB.bed.gz	https://www.encodeproject.org/files/ENCFF206LMB/@@download/ENCFF206LMB.bed.gz
TF ChIP-seq	ENCSR652OGX	ENCFF653ABW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF511	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	aafdea2a30b838b4fe35796e02c3c610	ENCFF653ABW.bed.gz	https://www.encodeproject.org/files/ENCFF653ABW/@@download/ENCFF653ABW.bed.gz
TF ChIP-seq	ENCSR763FNU	ENCFF771XZZ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CGGBP1	1, 2	ENCODE4 v1.9.0 GRCh38	ENCODE4	1e5d14ffe4735eb1f5b8d3e86ef00c3b	ENCFF771XZZ.bed.gz	https://www.encodeproject.org/files/ENCFF771XZZ/@@download/ENCFF771XZZ.bed.gz
TF ChIP-seq	ENCSR158LJN	ENCFF266YHW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MAX	1, 2	ENCODE4 v1.9.0 GRCh38	ENCODE4	57d0811daccb6c9e014828ca2d3657fc	ENCFF266YHW.bed.gz	https://www.encodeproject.org/files/ENCFF266YHW/@@download/ENCFF266YHW.bed.gz
TF ChIP-seq	ENCSR787CHF	ENCFF255QDL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	USF1	1, 2	ENCODE4 v1.9.0 GRCh38	ENCODE4	66adcc6dbae5d2f61863a379687a2beb	ENCFF255QDL.bed.gz	https://www.encodeproject.org/files/ENCFF255QDL/@@download/ENCFF255QDL.bed.gz
TF ChIP-seq	ENCSR208VNN	ENCFF518SJY	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	IFI16	1, 2	ENCODE4 v2.1.2 GRCh38	ENCODE4	cfe00bdd14523d07a5b232e1e333cff6	ENCFF518SJY.bed.gz	https://www.encodeproject.org/files/ENCFF518SJY/@@download/ENCFF518SJY.bed.gz
TF ChIP-seq	ENCSR799URB	ENCFF650DWZ	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ZNF121	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	e47d82c8ca55ecc8f43cd6dd238d7c96	ENCFF650DWZ.bed.gz	https://www.encodeproject.org/files/ENCFF650DWZ/@@download/ENCFF650DWZ.bed.gz
TF ChIP-seq	ENCSR784IMK	ENCFF438IYI	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TFAP4	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	830ecf0ad6898ab2e5acf7ef877c2912	ENCFF438IYI.bed.gz	https://www.encodeproject.org/files/ENCFF438IYI/@@download/ENCFF438IYI.bed.gz
TF ChIP-seq	ENCSR153DWR	ENCFF904RTN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	E2F1	1, 2	ENCODE4 v1.8.1 GRCh38	ENCODE4	a8a5d2c4db7a6c55fa80dafdb243d56b	ENCFF904RTN.bed.gz	https://www.encodeproject.org/files/ENCFF904RTN/@@download/ENCFF904RTN.bed.gz
TF ChIP-seq	ENCSR568ZXG	ENCFF246USC	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ATF3	1, 2	ENCODE4 v1.8.1 GRCh38	ENCODE4	66f036ca0dac2fd61ce12227e8d3c282	ENCFF246USC.bed.gz	https://www.encodeproject.org/files/ENCFF246USC/@@download/ENCFF246USC.bed.gz
TF ChIP-seq	ENCSR471WXT	ENCFF970QKS	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CREB1	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	b6a703a3fdae9bf862db17e47c79bc6d	ENCFF970QKS.bed.gz	https://www.encodeproject.org/files/ENCFF970QKS/@@download/ENCFF970QKS.bed.gz
TF ChIP-seq	ENCSR361UTL	ENCFF227LKX	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MYBL2	1, 2	ENCODE4 v1.8.1 GRCh38	ENCODE4	7f9365e43c0329292a2b86b501275018	ENCFF227LKX.bed.gz	https://www.encodeproject.org/files/ENCFF227LKX/@@download/ENCFF227LKX.bed.gz
TF ChIP-seq	ENCSR493JTJ	ENCFF405QTW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ETV6	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	3116158f4ce629d42e5154b319a0f0a2	ENCFF405QTW.bed.gz	https://www.encodeproject.org/files/ENCFF405QTW/@@download/ENCFF405QTW.bed.gz
TF ChIP-seq	ENCSR225OGU	ENCFF330EGV	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ERF	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	1aed2eba88c74f09e568a20949faa66d	ENCFF330EGV.bed.gz	https://www.encodeproject.org/files/ENCFF330EGV/@@download/ENCFF330EGV.bed.gz
TF ChIP-seq	ENCSR000EGB	ENCFF967URJ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TBL1XR1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b387b78004a2068e23114fccf88ce1ed	ENCFF967URJ.bed.gz	https://www.encodeproject.org/files/ENCFF967URJ/@@download/ENCFF967URJ.bed.gz
TF ChIP-seq	ENCSR000DJX	ENCFF273KIA	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	JUND	1, 2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	e6c49997c88d90df4c4eb22783ce8edd	ENCFF273KIA.bed.gz	https://www.encodeproject.org/files/ENCFF273KIA/@@download/ENCFF273KIA.bed.gz
TF ChIP-seq	ENCSR000AVD	ENCFF722UJW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CHD7	1	ENCODE4 v1.6.1 GRCh38	ENCODE4	f9d7e0d4f7f3bd5c6d470cbfa3ff4d49	ENCFF722UJW.bed.gz	https://www.encodeproject.org/files/ENCFF722UJW/@@download/ENCFF722UJW.bed.gz
TF ChIP-seq	ENCSR924GXX	ENCFF785QJM	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	PHB2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	deb09561e5e31b65049f37486504215b	ENCFF785QJM.bed.gz	https://www.encodeproject.org/files/ENCFF785QJM/@@download/ENCFF785QJM.bed.gz
TF ChIP-seq	ENCSR587OQL	ENCFF267OGF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SMARCA4	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1dfbf3368f15c4f4a34a8939b4217176	ENCFF267OGF.bed.gz	https://www.encodeproject.org/files/ENCFF267OGF/@@download/ENCFF267OGF.bed.gz
TF ChIP-seq	ENCSR991ELG	ENCFF553GPK	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SP1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	fc59a583a0ed49bf82c5bd5c159b7025	ENCFF553GPK.bed.gz	https://www.encodeproject.org/files/ENCFF553GPK/@@download/ENCFF553GPK.bed.gz
TF ChIP-seq	ENCSR113LAS	ENCFF478LQC	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MTA2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	07d27e5447088ae5f9eea3538cd06f27	ENCFF478LQC.bed.gz	https://www.encodeproject.org/files/ENCFF478LQC/@@download/ENCFF478LQC.bed.gz
TF ChIP-seq	ENCSR820GND	ENCFF408XPG	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RNF2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	3d8edcf4c940d671416599b4823ab2bb	ENCFF408XPG.bed.gz	https://www.encodeproject.org/files/ENCFF408XPG/@@download/ENCFF408XPG.bed.gz
TF ChIP-seq	ENCSR648INT	ENCFF143MEF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ILK	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	db417e2378552d65a20125742023e660	ENCFF143MEF.bed.gz	https://www.encodeproject.org/files/ENCFF143MEF/@@download/ENCFF143MEF.bed.gz
TF ChIP-seq	ENCSR737UST	ENCFF219NIA	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF740	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8a04e2a8011b27797d25dab963823427	ENCFF219NIA.bed.gz	https://www.encodeproject.org/files/ENCFF219NIA/@@download/ENCFF219NIA.bed.gz
TF ChIP-seq	ENCSR835TCD	ENCFF566PEY	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	HDAC8	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b9a2b893b2449246a7a0e4e4b8ac643a	ENCFF566PEY.bed.gz	https://www.encodeproject.org/files/ENCFF566PEY/@@download/ENCFF566PEY.bed.gz
TF ChIP-seq	ENCSR791OZM	ENCFF849VEO	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RBM25	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	c8cbeece29d7c6ad1195f3e4b70f705f	ENCFF849VEO.bed.gz	https://www.encodeproject.org/files/ENCFF849VEO/@@download/ENCFF849VEO.bed.gz
TF ChIP-seq	ENCSR851BNE	ENCFF861ZJL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MEIS2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1adfe5c90d32a9141e23e34e651c53ee	ENCFF861ZJL.bed.gz	https://www.encodeproject.org/files/ENCFF861ZJL/@@download/ENCFF861ZJL.bed.gz
TF ChIP-seq	ENCSR608XTF	ENCFF271MJE	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RNF2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	6ca959bfe800029201208605f37ea7db	ENCFF271MJE.bed.gz	https://www.encodeproject.org/files/ENCFF271MJE/@@download/ENCFF271MJE.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF588QRH	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ESRRA	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1fde72ee7ee29603dd173b55c9ac5813	ENCFF588QRH.bed.gz	https://www.encodeproject.org/files/ENCFF588QRH/@@download/ENCFF588QRH.bed.gz
TF ChIP-seq	ENCSR400FSM	ENCFF084KHS	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	POLR2H	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	12505ad813de56250b27ffb1dd35622d	ENCFF084KHS.bed.gz	https://www.encodeproject.org/files/ENCFF084KHS/@@download/ENCFF084KHS.bed.gz
TF ChIP-seq	ENCSR350XWY	ENCFF038WQY	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	C11orf30	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9f104b1b537696d9ee095a6766efcd0b	ENCFF038WQY.bed.gz	https://www.encodeproject.org/files/ENCFF038WQY/@@download/ENCFF038WQY.bed.gz
TF ChIP-seq	ENCSR149ZBI	ENCFF005MBI	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF584	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	81ad39567da2210fe461b1ba83465b75	ENCFF005MBI.bed.gz	https://www.encodeproject.org/files/ENCFF005MBI/@@download/ENCFF005MBI.bed.gz
TF ChIP-seq	ENCSR130HEG	ENCFF942JZR	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	COPS2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	4bf9330887fe7aa134ee4bfe7cec5f87	ENCFF942JZR.bed.gz	https://www.encodeproject.org/files/ENCFF942JZR/@@download/ENCFF942JZR.bed.gz
TF ChIP-seq	ENCSR550HCT	ENCFF674KVR	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	KLF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0e049e220aaf71df2be65499545bb3f7	ENCFF674KVR.bed.gz	https://www.encodeproject.org/files/ENCFF674KVR/@@download/ENCFF674KVR.bed.gz
TF ChIP-seq	ENCSR997NGQ	ENCFF137OGC	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	XRCC3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e2cc5f10ac69f12eb119cc7c932dff10	ENCFF137OGC.bed.gz	https://www.encodeproject.org/files/ENCFF137OGC/@@download/ENCFF137OGC.bed.gz
TF ChIP-seq	ENCSR194IJN	ENCFF466PKS	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ZNF766	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8be5ab3fd39c001fabdfb6b9e1d30b4b	ENCFF466PKS.bed.gz	https://www.encodeproject.org/files/ENCFF466PKS/@@download/ENCFF466PKS.bed.gz
TF ChIP-seq	ENCSR801RPW	ENCFF920CRL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	GTF2A2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b2a9b5c3c8ad2ed17bd17aaeaae5def2	ENCFF920CRL.bed.gz	https://www.encodeproject.org/files/ENCFF920CRL/@@download/ENCFF920CRL.bed.gz
TF ChIP-seq	ENCSR632DCH	ENCFF107DBQ	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ATF3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a52750b99560c8dfe0ef043e3287371c	ENCFF107DBQ.bed.gz	https://www.encodeproject.org/files/ENCFF107DBQ/@@download/ENCFF107DBQ.bed.gz
TF ChIP-seq	ENCSR024LKA	ENCFF775PIY	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	HDAC3	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	8af81f99e8557bdb97b24c8c66b4683e	ENCFF775PIY.bed.gz	https://www.encodeproject.org/files/ENCFF775PIY/@@download/ENCFF775PIY.bed.gz
TF ChIP-seq	ENCSR626QJQ	ENCFF079ERC	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CSDE1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	50b8d5873ef9101d0283e54f5b4f85a0	ENCFF079ERC.bed.gz	https://www.encodeproject.org/files/ENCFF079ERC/@@download/ENCFF079ERC.bed.gz
TF ChIP-seq	ENCSR189TRZ	ENCFF504PFQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TCF12	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	39281c228105dde9e0ebd1cac3b82660	ENCFF504PFQ.bed.gz	https://www.encodeproject.org/files/ENCFF504PFQ/@@download/ENCFF504PFQ.bed.gz
TF ChIP-seq	ENCSR018MSO	ENCFF283UWH	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF148	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	ac214a6e2fa60e702ae7b92301674125	ENCFF283UWH.bed.gz	https://www.encodeproject.org/files/ENCFF283UWH/@@download/ENCFF283UWH.bed.gz
TF ChIP-seq	ENCSR213HBY	ENCFF563WUP	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TOE1	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	0e76cbc356cd0f9cb06fc2e6307e9b8c	ENCFF563WUP.bed.gz	https://www.encodeproject.org/files/ENCFF563WUP/@@download/ENCFF563WUP.bed.gz
TF ChIP-seq	ENCSR907MZR	ENCFF527MLG	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TRIM24	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	6ec5065160d26c10af9cb8c22f7c8359	ENCFF527MLG.bed.gz	https://www.encodeproject.org/files/ENCFF527MLG/@@download/ENCFF527MLG.bed.gz
TF ChIP-seq	ENCSR542WJU	ENCFF519LSA	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MCM7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	44abdbc11f1f448dc4528896ecd04a93	ENCFF519LSA.bed.gz	https://www.encodeproject.org/files/ENCFF519LSA/@@download/ENCFF519LSA.bed.gz
TF ChIP-seq	ENCSR068VRA	ENCFF239OHL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MCM7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f7705e1a869eaecd2da7b9a97156d574	ENCFF239OHL.bed.gz	https://www.encodeproject.org/files/ENCFF239OHL/@@download/ENCFF239OHL.bed.gz
TF ChIP-seq	ENCSR288MOZ	ENCFF304PQQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	LARP7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	589b7c60d08d09faacddb8752356f62c	ENCFF304PQQ.bed.gz	https://www.encodeproject.org/files/ENCFF304PQQ/@@download/ENCFF304PQQ.bed.gz
TF ChIP-seq	ENCSR742IDN	ENCFF469ZBB	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NR2C1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	2d805bb9f6e08e6753462c3d8a264bc6	ENCFF469ZBB.bed.gz	https://www.encodeproject.org/files/ENCFF469ZBB/@@download/ENCFF469ZBB.bed.gz
TF ChIP-seq	ENCSR596IKD	ENCFF772QLT	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ETS2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0612dd7b874cd6b5fe36f9c69bd1f47d	ENCFF772QLT.bed.gz	https://www.encodeproject.org/files/ENCFF772QLT/@@download/ENCFF772QLT.bed.gz
TF ChIP-seq	ENCSR713IFY	ENCFF932FVX	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF146	1	ENCODE4 v1.6.1 GRCh38	ENCODE4	fbd8fff9cc8c9169c2856f6c42fb8460	ENCFF932FVX.bed.gz	https://www.encodeproject.org/files/ENCFF932FVX/@@download/ENCFF932FVX.bed.gz
TF ChIP-seq	ENCSR264CZJ	ENCFF992HUS	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	THRA	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	2447777b06fcc56bb6e7b36d788ac520	ENCFF992HUS.bed.gz	https://www.encodeproject.org/files/ENCFF992HUS/@@download/ENCFF992HUS.bed.gz
TF ChIP-seq	ENCSR552PSV	ENCFF239WEU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MCM2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	92801f2bc6f57131fca8b28d5ea0cbe3	ENCFF239WEU.bed.gz	https://www.encodeproject.org/files/ENCFF239WEU/@@download/ENCFF239WEU.bed.gz
TF ChIP-seq	ENCSR213VUI	ENCFF448LKL	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TRIM25	1, 2	ENCODE4 v1.7.0 GRCh38	ENCODE4	9e6f6433ba12a9893c788cf1739b30a5	ENCFF448LKL.bed.gz	https://www.encodeproject.org/files/ENCFF448LKL/@@download/ENCFF448LKL.bed.gz
TF ChIP-seq	ENCSR968GIB	ENCFF768VRG	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	RFX1	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	f11c88a43363812dfa1c13aa7c06724e	ENCFF768VRG.bed.gz	https://www.encodeproject.org/files/ENCFF768VRG/@@download/ENCFF768VRG.bed.gz
TF ChIP-seq	ENCSR786OQY	ENCFF460GXA	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZBTB5	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	228c540a9ae04e1f501a894202a38407	ENCFF460GXA.bed.gz	https://www.encodeproject.org/files/ENCFF460GXA/@@download/ENCFF460GXA.bed.gz
TF ChIP-seq	ENCSR710WLO	ENCFF524ZER	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MGA	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8f3e9ebf14ea1208e9d87d1b06112020	ENCFF524ZER.bed.gz	https://www.encodeproject.org/files/ENCFF524ZER/@@download/ENCFF524ZER.bed.gz
TF ChIP-seq	ENCSR011NOZ	ENCFF255HEF	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF407	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	59f435c18ae5c725548d631a313018f4	ENCFF255HEF.bed.gz	https://www.encodeproject.org/files/ENCFF255HEF/@@download/ENCFF255HEF.bed.gz
TF ChIP-seq	ENCSR121PFY	ENCFF408RSJ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CDC5L	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	aed23594785b126795bff268a1a52d17	ENCFF408RSJ.bed.gz	https://www.encodeproject.org/files/ENCFF408RSJ/@@download/ENCFF408RSJ.bed.gz
TF ChIP-seq	ENCSR079WHK	ENCFF344LTH	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	MCM5	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d13b308e0ccdd3fc0c38a3b9bab941d7	ENCFF344LTH.bed.gz	https://www.encodeproject.org/files/ENCFF344LTH/@@download/ENCFF344LTH.bed.gz
TF ChIP-seq	ENCSR102KIN	ENCFF117XRE	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZMYM3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ed5497534aa452805dae54e18ed1fce9	ENCFF117XRE.bed.gz	https://www.encodeproject.org/files/ENCFF117XRE/@@download/ENCFF117XRE.bed.gz
TF ChIP-seq	ENCSR591CCL	ENCFF184IOY	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF512	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	c76423603c9e93617faf045b306fb04e	ENCFF184IOY.bed.gz	https://www.encodeproject.org/files/ENCFF184IOY/@@download/ENCFF184IOY.bed.gz
TF ChIP-seq	ENCSR660RNO	ENCFF928UFW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	KDM4B	2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	b6bbf5adc75d25670c4d0438c107bec1	ENCFF928UFW.bed.gz	https://www.encodeproject.org/files/ENCFF928UFW/@@download/ENCFF928UFW.bed.gz
TF ChIP-seq	ENCSR364SNE	ENCFF724DNU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	POU5F1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	3ff35d4a989c6cbea303bfa0c541873a	ENCFF724DNU.bed.gz	https://www.encodeproject.org/files/ENCFF724DNU/@@download/ENCFF724DNU.bed.gz
TF ChIP-seq	ENCSR598TIR	ENCFF072JDK	bed narrowPeak	bed	conservative IDR thresholded peaks	GRCh38	ZNF507	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1da9efad4974b28f1096ea55f5c761bd	ENCFF072JDK.bed.gz	https://www.encodeproject.org/files/ENCFF072JDK/@@download/ENCFF072JDK.bed.gz
TF ChIP-seq	ENCSR908CMW	ENCFF346UGW	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	KDM1A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	abf761c5c89a0b1a681d202e13fbbfeb	ENCFF346UGW.bed.gz	https://www.encodeproject.org/files/ENCFF346UGW/@@download/ENCFF346UGW.bed.gz
TF ChIP-seq	ENCSR200JYP	ENCFF451AEQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF316	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	be615256033560fa218727898b4eea22	ENCFF451AEQ.bed.gz	https://www.encodeproject.org/files/ENCFF451AEQ/@@download/ENCFF451AEQ.bed.gz
TF ChIP-seq	ENCSR552YGL	ENCFF023IFO	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NFE2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	47ca105bd3956a20134bb33e6a924cb8	ENCFF023IFO.bed.gz	https://www.encodeproject.org/files/ENCFF023IFO/@@download/ENCFF023IFO.bed.gz
TF ChIP-seq	ENCSR546IHU	ENCFF266FUJ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZNF184	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8728fb555e074fe70ce8e509df4ccfc3	ENCFF266FUJ.bed.gz	https://www.encodeproject.org/files/ENCFF266FUJ/@@download/ENCFF266FUJ.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF559ODJ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	IRF2	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	aee39e1b2346cf64543cd88469586717	ENCFF559ODJ.bed.gz	https://www.encodeproject.org/files/ENCFF559ODJ/@@download/ENCFF559ODJ.bed.gz
TF ChIP-seq	ENCSR796ITY	ENCFF169MAE	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NFIC	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	96cb97bd6a7e828296a41aac4af36040	ENCFF169MAE.bed.gz	https://www.encodeproject.org/files/ENCFF169MAE/@@download/ENCFF169MAE.bed.gz
TF ChIP-seq	ENCSR894CGX	ENCFF738XMN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	SUPT5H	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	5bc446d413312dc40337ca1d2b6bf717	ENCFF738XMN.bed.gz	https://www.encodeproject.org/files/ENCFF738XMN/@@download/ENCFF738XMN.bed.gz
TF ChIP-seq	ENCSR315NNL	ENCFF541VYN	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	CHAMP1	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	0eca181de0030b54693854282534d814	ENCFF541VYN.bed.gz	https://www.encodeproject.org/files/ENCFF541VYN/@@download/ENCFF541VYN.bed.gz
TF ChIP-seq	ENCSR494UQJ	ENCFF960SMD	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	NR3C1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a92c3521f230486be860b510985259f6	ENCFF960SMD.bed.gz	https://www.encodeproject.org/files/ENCFF960SMD/@@download/ENCFF960SMD.bed.gz
TF ChIP-seq	ENCSR283ZNI	ENCFF423CWQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	ZBTB8A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	47b133d3bfa8f0afb504b952770ad0fc	ENCFF423CWQ.bed.gz	https://www.encodeproject.org/files/ENCFF423CWQ/@@download/ENCFF423CWQ.bed.gz
TF ChIP-seq	ENCSR567JEU	ENCFF877ZKU	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	YBX3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	42404562abda2a296349515c4395d517	ENCFF877ZKU.bed.gz	https://www.encodeproject.org/files/ENCFF877ZKU/@@download/ENCFF877ZKU.bed.gz
TF ChIP-seq	ENCSR353HEP	ENCFF880BPX	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	TARDBP	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	daae13cffddec2040537989f0612f941	ENCFF880BPX.bed.gz	https://www.encodeproject.org/files/ENCFF880BPX/@@download/ENCFF880BPX.bed.gz
TF ChIP-seq	ENCSR000BLI	ENCFF831NDQ	bed narrowPeak	bed	IDR thresholded peaks	GRCh38	E2F6	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	2a1c89c3fc1c6da404d0cfe986d22558	ENCFF831NDQ.bed.gz	https://www.encodeproject.org/files/ENCFF831NDQ/@@download/ENCFF831NDQ.bed.gz
