Chrom	ChromStart	ChromEnd	Region	Group
chr1	29181092	29182780	chr1:29181092-29182780	Proximal:Active
chr1	29202538	29203477	chr1:29202538-29203477	Distal:Active
chr1	29230349	29231385	chr1:29230349-29231385	Proximal:Active
chr1	29242313	29242692	chr1:29242313-29242692	Distal:Active
chr1	29349432	29350493	chr1:29349432-29350493	Distal:Active
chr1	29425625	29425988	chr1:29425625-29425988	Distal:Active
chr1	29671446	29671849	chr1:29671446-29671849	Distal:Active
chr1	29688490	29689268	chr1:29688490-29689268	Distal:Active
chr1	29944129	29945145	chr1:29944129-29945145	Distal:Active
chr1	29962909	29963417	chr1:29962909-29963417	Distal:Active
chr1	30101385	30102255	chr1:30101385-30102255	Distal:Active
chr1	30117501	30118153	chr1:30117501-30118153	Distal:Repressive
chr1	30184648	30185225	chr1:30184648-30185225	Distal:Active
chr1	30190959	30191860	chr1:30190959-30191860	Distal:Active
chr1	30229660	30230404	chr1:30229660-30230404	Distal:Active
chr1	30379949	30380647	chr1:30379949-30380647	Distal:Repressive
chr1	30527439	30528120	chr1:30527439-30528120	Distal:Active
chr1	30600677	30601963	chr1:30600677-30601963	Distal:Active
chr1	30768492	30769577	chr1:30768492-30769577	Distal:Active
chr1	30777376	30779147	chr1:30777376-30779147	Distal:Active
chr1	30782444	30783280	chr1:30782444-30783280	Distal:Active
chr1	30823916	30824861	chr1:30823916-30824861	Distal:Active
chr1	30847398	30847730	chr1:30847398-30847730	Distal:Active
chr1	30871669	30873156	chr1:30871669-30873156	Distal:Active
chr1	30879803	30880248	chr1:30879803-30880248	Distal:Repressive
chr1	30887212	30889035	chr1:30887212-30889035	Distal:Active
chr1	30908919	30909690	chr1:30908919-30909690	Proximal:Active
chr1	30918921	30920072	chr1:30918921-30920072	Distal:Active
chr1	30929061	30931151	chr1:30929061-30931151	Distal:Repressive
chr1	31036261	31036887	chr1:31036261-31036887	Distal:Repressive
chr1	31064826	31066282	chr1:31064826-31066282	Proximal:Active
chr1	31138561	31139196	chr1:31138561-31139196	Distal:Active
chr1	31159870	31160441	chr1:31159870-31160441	Distal:Active
chr1	31170443	31171499	chr1:31170443-31171499	Distal:Active
chr1	31181370	31182706	chr1:31181370-31182706	Distal:Repressive
chr1	31296376	31297639	chr1:31296376-31297639	Proximal:Active
chr1	31412873	31413797	chr1:31412873-31413797	Proximal:Repressive
chr1	31471129	31471888	chr1:31471129-31471888	Distal:Active
chr1	31483167	31483628	chr1:31483167-31483628	Distal:Active
chr1	31507619	31508151	chr1:31507619-31508151	Distal:Active
chr1	31548589	31549948	chr1:31548589-31549948	Distal:Active
chr1	31644235	31645653	chr1:31644235-31645653	Proximal:Active
chr1	31788125	31789775	chr1:31788125-31789775	Distal:Active
chr1	31798345	31800680	chr1:31798345-31800680	Distal:Active
chr1	31889148	31889839	chr1:31889148-31889839	Distal:Active
chr1	31944065	31945244	chr1:31944065-31945244	Distal:Active
chr1	31954665	31956606	chr1:31954665-31956606	Distal:Active
chr1	32013287	32015061	chr1:32013287-32015061	Proximal:Active
chr1	32062178	32062843	chr1:32062178-32062843	Distal:Active
chr1	32072477	32073572	chr1:32072477-32073572	Proximal:Active
chr1	32107510	32109457	chr1:32107510-32109457	Proximal:Active
chr1	32179178	32180662	chr1:32179178-32180662	Proximal:Active
chr1	32199598	32201927	chr1:32199598-32201927	Proximal:Active
chr1	32205156	32206315	chr1:32205156-32206315	Proximal:Active
chr1	32235773	32236550	chr1:32235773-32236550	Distal:Active
chr1	32291558	32293133	chr1:32291558-32293133	Proximal:Active
chr1	32334459	32336806	chr1:32334459-32336806	Proximal:Active
chr1	32350876	32352574	chr1:32350876-32352574	Distal:Active
chr1	32361757	32362551	chr1:32361757-32362551	Proximal:Repressive
chr1	32393979	32395185	chr1:32393979-32395185	Proximal:Active
chr1	32413496	32414528	chr1:32413496-32414528	Distal:Active
chr1	32442263	32442885	chr1:32442263-32442885	Distal:Active
chr1	32447916	32449626	chr1:32447916-32449626	Distal:Active
chr1	32650215	32651783	chr1:32650215-32651783	Proximal:Active
chr1	32688057	32688993	chr1:32688057-32688993	Distal:Repressive
chr1	32694587	32695955	chr1:32694587-32695955	Distal:Active
chr1	32816731	32818609	chr1:32816731-32818609	Proximal:Active
chr1	32886167	32887114	chr1:32886167-32887114	Distal:Repressive
chr1	32920057	32920410	chr1:32920057-32920410	Distal:Active
chr1	33002297	33002573	chr1:33002297-33002573	Distal:Repressive
chr1	33036081	33037293	chr1:33036081-33037293	Proximal:Active
chr1	33080771	33081813	chr1:33080771-33081813	Distal:Active
chr1	33097271	33098052	chr1:33097271-33098052	Distal:Active
chr1	33126862	33127837	chr1:33126862-33127837	Distal:Active
chr1	33238565	33239843	chr1:33238565-33239843	Distal:Active
chr1	33374334	33374861	chr1:33374334-33374861	Distal:Active
chr1	33455951	33457027	chr1:33455951-33457027	Distal:Active
chr1	33472147	33472845	chr1:33472147-33472845	Proximal:Active
chr1	34378083	34379487	chr1:34378083-34379487	Distal:Active
chr1	34786008	34786877	chr1:34786008-34786877	Distal:Repressive
chr1	34858999	34860180	chr1:34858999-34860180	Proximal:Active
chr1	34924780	34925102	chr1:34924780-34925102	Distal:Repressive
chr1	34984073	34985859	chr1:34984073-34985859	Proximal:Active
chr1	35078899	35080023	chr1:35078899-35080023	Proximal:Active
chr1	35143659	35143978	chr1:35143659-35143978	Distal:Repressive
chr1	35180716	35181472	chr1:35180716-35181472	Distal:Active
chr1	35191868	35193605	chr1:35191868-35193605	Proximal:Active
chr1	35268366	35269334	chr1:35268366-35269334	Proximal:Active
chr1	35278710	35279872	chr1:35278710-35279872	Distal:Active
chr1	35499225	35500405	chr1:35499225-35500405	Distal:Active
chr1	35556747	35558015	chr1:35556747-35558015	Proximal:Active
chr1	35640654	35642329	chr1:35640654-35642329	Proximal:Active
chr1	35707253	35708437	chr1:35707253-35708437	Distal:Active
chr1	35717819	35719290	chr1:35717819-35719290	Proximal:Active
chr1	35881825	35882160	chr1:35881825-35882160	Distal:Repressive
chr1	35882618	35884214	chr1:35882618-35884214	Distal:Active
chr1	35886871	35887488	chr1:35886871-35887488	Distal:Active
chr1	35930298	35931836	chr1:35930298-35931836	Proximal:Active
chr1	36149051	36149961	chr1:36149051-36149961	Distal:Active
chr1	36160805	36161795	chr1:36160805-36161795	Distal:Active
chr1	36196827	36197801	chr1:36196827-36197801	Distal:Active
chr1	36223493	36225160	chr1:36223493-36225160	Proximal:Active
chr1	36248009	36249130	chr1:36248009-36249130	Distal:Active
chr1	36373666	36375087	chr1:36373666-36375087	Distal:Active
chr1	36397267	36398219	chr1:36397267-36398219	Proximal:Active
chr1	36400705	36401838	chr1:36400705-36401838	Distal:Active
chr1	36463527	36464915	chr1:36463527-36464915	Proximal:Active
chr1	36542006	36543527	chr1:36542006-36543527	Distal:Repressive
chr1	36572818	36573594	chr1:36572818-36573594	Distal:Active
chr1	36642994	36644224	chr1:36642994-36644224	Distal:Repressive
chr1	36703590	36704484	chr1:36703590-36704484	Distal:Active
chr1	36723079	36723401	chr1:36723079-36723401	Distal:Repressive
chr1	36824225	36825231	chr1:36824225-36825231	Distal:Active
chr1	36846357	36847015	chr1:36846357-36847015	Distal:Repressive
chr1	36924004	36924841	chr1:36924004-36924841	Distal:Repressive
chr1	37175035	37176276	chr1:37175035-37176276	Distal:Active
chr1	37423497	37424135	chr1:37423497-37424135	Distal:Active
chr1	37479319	37480239	chr1:37479319-37480239	Distal:Active
chr1	37553685	37554657	chr1:37553685-37554657	Proximal:Active
chr1	37556622	37557148	chr1:37556622-37557148	Distal:Active
chr1	37689704	37691098	chr1:37689704-37691098	Proximal:Active
chr1	37691515	37692922	chr1:37691515-37692922	Proximal:Active
chr1	37723055	37724069	chr1:37723055-37724069	Distal:Repressive
chr1	37764120	37764679	chr1:37764120-37764679	Distal:Repressive
chr1	37807374	37809025	chr1:37807374-37809025	Proximal:Active
chr1	37859047	37860522	chr1:37859047-37860522	Proximal:Active
chr1	37865548	37866115	chr1:37865548-37866115	Distal:Active
chr1	37945721	37947429	chr1:37945721-37947429	Distal:Active
chr1	37989075	37990672	chr1:37989075-37990672	Proximal:Active
chr1	37999269	38001813	chr1:37999269-38001813	Distal:Active
chr1	38012121	38013368	chr1:38012121-38013368	Proximal:Active
chr1	38242270	38243542	chr1:38242270-38243542	Distal:Active
chr1	38291726	38293235	chr1:38291726-38293235	Distal:Active
chr1	38309923	38310660	chr1:38309923-38310660	Distal:Active
chr1	38489574	38490344	chr1:38489574-38490344	Distal:Active
chr1	38744415	38746206	chr1:38744415-38746206	Distal:Active
chr1	38785461	38786776	chr1:38785461-38786776	Distal:Active
chr1	38815681	38816723	chr1:38815681-38816723	Distal:Active
chr1	38831671	38832328	chr1:38831671-38832328	Distal:Active
chr1	38872724	38873962	chr1:38872724-38873962	Proximal:Active
chr1	38943416	38943816	chr1:38943416-38943816	Distal:Repressive
chr1	38990588	38992315	chr1:38990588-38992315	Proximal:Active
chr1	39025476	39027264	chr1:39025476-39027264	Proximal:Active
chr1	39115401	39115865	chr1:39115401-39115865	Distal:Repressive
chr1	39158358	39159436	chr1:39158358-39159436	Distal:Active
chr1	39269655	39270266	chr1:39269655-39270266	Distal:Active
chr1	39331841	39332572	chr1:39331841-39332572	Distal:Active
chr1	39710961	39712528	chr1:39710961-39712528	Distal:Active
chr1	39727690	39728752	chr1:39727690-39728752	Distal:Active
chr1	39738374	39739552	chr1:39738374-39739552	Proximal:Active
chr1	39798983	39800061	chr1:39798983-39800061	Distal:Active
chr1	39882875	39883950	chr1:39882875-39883950	Proximal:Active
chr1	39892519	39893571	chr1:39892519-39893571	Distal:Active
chr1	40057148	40058897	chr1:40057148-40058897	Distal:Active
chr1	40161042	40162139	chr1:40161042-40162139	Proximal:Active
chr1	40177040	40177718	chr1:40177040-40177718	Distal:Active
chr1	40184195	40185156	chr1:40184195-40185156	Distal:Repressive
chr1	40257437	40258668	chr1:40257437-40258668	Proximal:Active
chr1	40352870	40354062	chr1:40352870-40354062	Distal:Active
chr1	40373179	40374905	chr1:40373179-40374905	Proximal:Active
chr1	40399888	40400624	chr1:40399888-40400624	Distal:Active
chr1	40416678	40417047	chr1:40416678-40417047	Distal:Repressive
chr1	40449744	40451096	chr1:40449744-40451096	Proximal:Active
chr1	40477001	40478105	chr1:40477001-40478105	Proximal:Active
chr1	40508459	40509419	chr1:40508459-40509419	Proximal:Active
chr1	40531134	40532272	chr1:40531134-40532272	Proximal:Active
chr1	40653809	40654141	chr1:40653809-40654141	Distal:Repressive
chr1	40691294	40692693	chr1:40691294-40692693	Proximal:Active
chr1	40783412	40785129	chr1:40783412-40785129	Proximal:Repressive
chr1	40820288	40821517	chr1:40820288-40821517	Distal:Active
chr1	40862034	40863023	chr1:40862034-40863023	Distal:Active
chr1	40979185	40980800	chr1:40979185-40980800	Proximal:Active
chr1	41109489	41110216	chr1:41109489-41110216	Distal:Active
chr1	41320484	41320973	chr1:41320484-41320973	Distal:Repressive
chr1	41333241	41333706	chr1:41333241-41333706	Distal:Active
chr1	41394686	41395481	chr1:41394686-41395481	Distal:Repressive
chr1	41493110	41493547	chr1:41493110-41493547	Distal:Active
chr1	41495511	41496980	chr1:41495511-41496980	Distal:Active
chr1	41683719	41684494	chr1:41683719-41684494	Distal:Active
chr1	41881899	41882876	chr1:41881899-41882876	Distal:Active
chr1	42334284	42335662	chr1:42334284-42335662	Proximal:Active
chr1	42340975	42341302	chr1:42340975-42341302	Distal:Repressive
chr1	42455960	42457208	chr1:42455960-42457208	Proximal:Active
chr1	42657962	42659305	chr1:42657962-42659305	Proximal:Active
chr1	42681769	42683418	chr1:42681769-42683418	Proximal:Active
chr1	42766069	42767773	chr1:42766069-42767773	Proximal:Active
chr1	42845962	42847106	chr1:42845962-42847106	Proximal:Active
chr1	42859272	42859894	chr1:42859272-42859894	Distal:Repressive
chr1	42923961	42925369	chr1:42923961-42925369	Distal:Active
chr1	42936112	42937141	chr1:42936112-42937141	Distal:Active
chr1	42941703	42942565	chr1:42941703-42942565	Distal:Active
chr1	42957746	42959304	chr1:42957746-42959304	Proximal:Active
chr1	42962919	42964160	chr1:42962919-42964160	Distal:Active
chr1	42967121	42967602	chr1:42967121-42967602	Distal:Active
chr1	42973266	42973764	chr1:42973266-42973764	Distal:Active
chr1	43119721	43120536	chr1:43119721-43120536	Distal:Active
chr1	43329870	43330947	chr1:43329870-43330947	Distal:Active
chr1	43358140	43359669	chr1:43358140-43359669	Proximal:Active
chr1	43389364	43390494	chr1:43389364-43390494	Proximal:Active
chr1	43549938	43550687	chr1:43549938-43550687	Distal:Active
chr1	43565410	43566318	chr1:43565410-43566318	Distal:Active
chr1	43582196	43582850	chr1:43582196-43582850	Distal:Active
chr1	43706748	43708197	chr1:43706748-43708197	Proximal:Active
chr1	43834506	43835948	chr1:43834506-43835948	Distal:Active
chr1	43863284	43864588	chr1:43863284-43864588	Distal:Active
chr1	43929517	43929865	chr1:43929517-43929865	Distal:Active
chr1	43974405	43975708	chr1:43974405-43975708	Proximal:Active
chr1	44035600	44037263	chr1:44035600-44037263	Distal:Active
chr1	44047540	44048487	chr1:44047540-44048487	Distal:Active
chr1	44179708	44180704	chr1:44179708-44180704	Distal:Repressive
chr1	44212531	44213919	chr1:44212531-44213919	Proximal:Active
chr1	44241175	44241399	chr1:44241175-44241399	Distal:Repressive
chr1	44290197	44291423	chr1:44290197-44291423	Distal:Active
chr1	44377930	44378779	chr1:44377930-44378779	Distal:Repressive
chr1	44531796	44533374	chr1:44531796-44533374	Distal:Active
chr1	44623982	44624615	chr1:44623982-44624615	Distal:Repressive
chr1	44631468	44633122	chr1:44631468-44633122	Proximal:Active
chr1	44637475	44638709	chr1:44637475-44638709	Distal:Active
chr1	44650362	44650837	chr1:44650362-44650837	Distal:Active
chr1	44673837	44674941	chr1:44673837-44674941	Proximal:Active
chr1	44739204	44740479	chr1:44739204-44740479	Proximal:Active
chr1	44775014	44776423	chr1:44775014-44776423	Proximal:Active
chr1	44799640	44800864	chr1:44799640-44800864	Proximal:Active
chr1	44807029	44808693	chr1:44807029-44808693	Proximal:Active
chr1	44835813	44836351	chr1:44835813-44836351	Distal:Repressive
chr1	45010901	45013223	chr1:45010901-45013223	Proximal:Active
chr1	45030171	45030484	chr1:45030171-45030484	Distal:Repressive
chr1	45190634	45191636	chr1:45190634-45191636	Distal:Active
chr1	45205584	45206959	chr1:45205584-45206959	Distal:Repressive
chr1	45284424	45285409	chr1:45284424-45285409	Distal:Active
chr1	45303219	45304909	chr1:45303219-45304909	Proximal:Active
chr1	45339673	45341269	chr1:45339673-45341269	Proximal:Active
chr1	45431967	45432588	chr1:45431967-45432588	Distal:Repressive
chr1	45499455	45500811	chr1:45499455-45500811	Proximal:Active
chr1	45521266	45522521	chr1:45521266-45522521	Proximal:Active
chr1	45550279	45551428	chr1:45550279-45551428	Proximal:Active
chr1	45583166	45585105	chr1:45583166-45585105	Proximal:Active
chr1	45686097	45688478	chr1:45686097-45688478	Proximal:Active
chr1	45750018	45751095	chr1:45750018-45751095	Proximal:Active
chr1	46012554	46012901	chr1:46012554-46012901	Distal:Repressive
chr1	46065512	46065778	chr1:46065512-46065778	Distal:Active
chr1	46148137	46148728	chr1:46148137-46148728	Distal:Active
chr1	46301718	46303990	chr1:46301718-46303990	Proximal:Active
chr1	46388173	46389137	chr1:46388173-46389137	Distal:Repressive
chr1	46442189	46443247	chr1:46442189-46443247	Distal:Active
chr1	46489174	46490068	chr1:46489174-46490068	Proximal:Active
chr1	46522095	46523341	chr1:46522095-46523341	Distal:Active
chr1	46603629	46604666	chr1:46603629-46604666	Proximal:Active
chr1	46673636	46674123	chr1:46673636-46674123	Distal:Active
chr1	46735645	46736198	chr1:46735645-46736198	Distal:Repressive
chr1	47180339	47182236	chr1:47180339-47182236	Distal:Active
chr1	47211659	47212457	chr1:47211659-47212457	Distal:Active
chr1	47213018	47213854	chr1:47213018-47213854	Distal:Repressive
chr1	47228754	47229856	chr1:47228754-47229856	Proximal:Active
chr1	47241185	47242211	chr1:47241185-47242211	Distal:Active
chr1	47432508	47432829	chr1:47432508-47432829	Proximal:Active
chr1	48006964	48007359	chr1:48006964-48007359	Distal:Active
chr1	48177040	48177755	chr1:48177040-48177755	Distal:Active
chr1	48380921	48381237	chr1:48380921-48381237	Distal:Active
chr1	48471752	48472710	chr1:48471752-48472710	Distal:Active
chr1	48530645	48531237	chr1:48530645-48531237	Distal:Repressive
chr1	49257252	49258061	chr1:49257252-49258061	Distal:Active
chr1	49934892	49935598	chr1:49934892-49935598	Distal:Active
chr1	50332934	50334122	chr1:50332934-50334122	Distal:Active
chr1	50432261	50432638	chr1:50432261-50432638	Distal:Repressive
chr1	50910244	50910875	chr1:50910244-50910875	Distal:Active
chr1	50976532	50979140	chr1:50976532-50979140	Distal:Active
chr1	51004973	51006106	chr1:51004973-51006106	Distal:Active
chr1	51235955	51237246	chr1:51235955-51237246	Proximal:Active
chr1	51284208	51285226	chr1:51284208-51285226	Distal:Active
chr1	51520165	51521122	chr1:51520165-51521122	Proximal:Active
chr1	51569090	51570223	chr1:51569090-51570223	Distal:Active
chr1	51622344	51622975	chr1:51622344-51622975	Distal:Active
chr1	51878076	51879588	chr1:51878076-51879588	Proximal:Active
chr1	51889586	51889947	chr1:51889586-51889947	Distal:Repressive
chr1	52032438	52034067	chr1:52032438-52034067	Proximal:Active
chr1	52054780	52056937	chr1:52054780-52056937	Proximal:Active
chr1	52127205	52127969	chr1:52127205-52127969	Distal:Repressive
chr1	52365193	52366789	chr1:52365193-52366789	Proximal:Active
chr1	52403539	52405150	chr1:52403539-52405150	Proximal:Active
chr1	52702907	52703747	chr1:52702907-52703747	Distal:Active
chr1	52726128	52727412	chr1:52726128-52727412	Proximal:Active
chr1	52907609	52907856	chr1:52907609-52907856	Distal:Active
chr1	52913085	52914039	chr1:52913085-52914039	Distal:Active
chr1	52946905	52947233	chr1:52946905-52947233	Distal:Active
chr1	53014656	53015617	chr1:53014656-53015617	Distal:Active
chr1	53196275	53197349	chr1:53196275-53197349	Proximal:Active
chr1	53220048	53221154	chr1:53220048-53221154	Proximal:Active
chr1	53237820	53239027	chr1:53237820-53239027	Proximal:Active
chr1	53408308	53408690	chr1:53408308-53408690	Distal:Repressive
chr1	53442397	53442616	chr1:53442397-53442616	Distal:Active
chr1	53459959	53460883	chr1:53459959-53460883	Distal:Active
chr1	53568509	53568789	chr1:53568509-53568789	Distal:Active
chr1	53811008	53812118	chr1:53811008-53812118	Distal:Active
chr1	53889418	53890505	chr1:53889418-53890505	Proximal:Active
chr1	53945138	53946724	chr1:53945138-53946724	Proximal:Active
chr1	53957001	53957721	chr1:53957001-53957721	Distal:Active
chr1	54052511	54054096	chr1:54052511-54054096	Proximal:Active
chr1	54181404	54182262	chr1:54181404-54182262	Distal:Active
chr1	54199550	54201027	chr1:54199550-54201027	Proximal:Active
chr1	54212404	54213371	chr1:54212404-54213371	Distal:Active
